KRAS_1uMGDP_G12D_GDP_D_4002 - 1_X	KRAS_1uMGDP_G12D_GDP_D_4002 - 1_Y	KRAS_1uMGDP__G12D_GDP_D_400 - 1_X	KRAS_1uMGDP__G12D_GDP_D_400 - 1_Y
7402.29	-27.152	2450.94	-13.86
7402.78	-27.141	2451.42	-13.856
7403.42	-27.121	2452.06	-13.856
7403.89	-27.109	2452.54	-13.854
7404.37	-27.095	2453.02	-13.854
7404.85	-27.08	2453.5	-13.847
7405.34	-27.068	2453.98	-13.849
7405.98	-27.057	2454.46	-13.85
7406.45	-27.052	2455.1	-13.847
7406.93	-27.04	2455.58	-13.845
7407.42	-27.025	2456.06	-13.847
7408.06	-27.014	2456.54	-13.842
7408.53	-27.008	2457.02	-13.842
7409.01	-27.008	2457.5	-13.834
7409.49	-27.015	2458.14	-13.826
7409.98	-27.015	2458.62	-13.821
7410.62	-27.012	2459.1	-13.812
7411.09	-27.01	2459.58	-13.807
7411.57	-27.003	2460.06	-13.801
7412.06	-26.998	2460.54	-13.8
7412.54	-26.991	2461.02	-13.799
7413.18	-26.977	2461.66	-13.801
7413.65	-26.96	2462.14	-13.803
7414.13	-26.95	2462.62	-13.803
7414.62	-26.938	2463.1	-13.795
7415.09	-26.927	2463.58	-13.791
7415.57	-26.905	2464.06	-13.787
7416.21	-26.882	2464.7	-13.781
7416.7	-26.863	2465.18	-13.774
7417.18	-26.849	2465.66	-13.77
7417.65	-26.836	2466.14	-13.759
7418.13	-26.819	2466.62	-13.752
7418.77	-26.797	2467.26	-13.748
7419.26	-26.786	2467.74	-13.745
7419.73	-26.776	2468.22	-13.735
7420.21	-26.757	2468.7	-13.729
7420.69	-26.749	2469.19	-13.726
7421.18	-26.743	2469.67	-13.727
7421.82	-26.732	2470.3	-13.729
7422.29	-26.722	2470.78	-13.727
7422.77	-26.716	2471.26	-13.72
7423.26	-26.708	2471.74	-13.707
7423.74	-26.705	2472.22	-13.698
7424.37	-26.702	2472.7	-13.687
7424.85	-26.698	2473.18	-13.679
7425.33	-26.685	2473.82	-13.673
7425.82	-26.675	2474.3	-13.664
7426.29	-26.665	2474.78	-13.662
7426.77	-26.653	2475.26	-13.653
7427.41	-26.635	2475.74	-13.643
7427.9	-26.615	2476.22	-13.635
7428.38	-26.597	2476.86	-13.625
7428.85	-26.581	2477.34	-13.618
7429.33	-26.568	2477.82	-13.605
7429.82	-26.554	2478.3	-13.598
7430.46	-26.539	2478.78	-13.596
7430.93	-26.523	2479.26	-13.591
7431.41	-26.513	2479.9	-13.591
7431.9	-26.51	2480.38	-13.597
7432.38	-26.504	2480.86	-13.595
7433.02	-26.5	2481.34	-13.596
7433.49	-26.487	2481.82	-13.593
7433.97	-26.476	2482.3	-13.591
7434.46	-26.465	2482.95	-13.592
7434.93	-26.451	2483.43	-13.584
7435.41	-26.44	2483.91	-13.582
7436.05	-26.427	2484.39	-13.584
7436.54	-26.411	2484.86	-13.577
7437.02	-26.398	2485.34	-13.566
7437.49	-26.39	2485.99	-13.562
7437.97	-26.387	2486.47	-13.561
7438.46	-26.378	2486.95	-13.556
7439.1	-26.363	2487.43	-13.558
7439.58	-26.345	2487.91	-13.558
7440.05	-26.334	2488.54	-13.559
7440.53	-26.329	2489.03	-13.565
7441.17	-26.315	2489.5	-13.56
7441.66	-26.306	2489.99	-13.556
7442.13	-26.3	2490.47	-13.55
7442.61	-26.285	2490.95	-13.544
7443.1	-26.271	2491.43	-13.534
7443.58	-26.263	2492.06	-13.527
7444.22	-26.25	2492.54	-13.524
7444.69	-26.245	2493.02	-13.52
7445.17	-26.235	2493.5	-13.518
7445.66	-26.229	2493.99	-13.52
7446.3	-26.212	2494.47	-13.515
7446.77	-26.201	2495.1	-13.505
7447.25	-26.181	2495.58	-13.501
7447.73	-26.17	2496.07	-13.494
7448.22	-26.157	2496.54	-13.488
7448.69	-26.147	2497.02	-13.48
7449.33	-26.136	2497.5	-13.472
7449.81	-26.132	2497.99	-13.465
7450.3	-26.122	2498.63	-13.454
7450.78	-26.113	2499.1	-13.447
7451.41	-26.104	2499.58	-13.442
7451.89	-26.095	2500.06	-13.436
7452.38	-26.086	2500.54	-13.429
7452.86	-26.086	2501.02	-13.425
7453.33	-26.078	2501.67	-13.426
7453.81	-26.072	2502.15	-13.419
7454.45	-26.061	2502.63	-13.418
7454.94	-26.049	2503.1	-13.42
7455.42	-26.035	2503.58	-13.419
7455.89	-26.033	2504.06	-13.421
7456.53	-26.027	2504.71	-13.42
7457.01	-26.027	2505.19	-13.415
7457.5	-26.025	2505.67	-13.403
7457.97	-26.016	2506.15	-13.391
7458.45	-26.011	2506.63	-13.386
7458.94	-25.997	2507.11	-13.376
7459.58	-25.993	2507.75	-13.369
7460.06	-25.985	2508.23	-13.365
7460.53	-25.974	2508.71	-13.363
7461.01	-25.967	2509.19	-13.365
7461.5	-25.952	2509.67	-13.364
7462.14	-25.943	2510.15	-13.361
7462.61	-25.926	2510.78	-13.356
7463.09	-25.91	2511.26	-13.352
7463.58	-25.9	2511.75	-13.342
7464.06	-25.891	2512.23	-13.336
7464.7	-25.883	2512.71	-13.328
7465.17	-25.874	2513.19	-13.319
7465.65	-25.866	2513.82	-13.31
7466.14	-25.852	2514.31	-13.301
7466.62	-25.842	2514.78	-13.286
7467.09	-25.825	2515.26	-13.275
7467.73	-25.809	2515.75	-13.234
7468.21	-25.792	2516.23	-13.143
7468.7	-25.778	2516.86	-13.083
7469.17	-25.764	2517.35	-13.053
7469.65	-25.754	2517.82	-12.98
7470.14	-25.747	2518.3	-13.167
7470.78	-25.735	2518.78	-13.157
7471.26	-25.719	2519.26	-13.178
7471.73	-25.704	2519.91	-13.222
7472.21	-25.694	2520.39	-13.261
7472.7	-25.689	2520.87	-13.301
7473.34	-25.685	2521.35	-13.339
7473.81	-25.683	2521.82	-13.367
7474.29	-25.687	2522.3	-13.397
7474.78	-25.691	2522.95	-13.428
7475.26	-25.691	2523.43	-13.442
7475.9	-25.682	2523.91	-13.461
7476.37	-25.673	2524.39	-13.477
7476.85	-25.662	2524.87	-13.492
7477.34	-25.65	2525.35	-13.508
7477.82	-25.64	2525.99	-13.531
7478.46	-25.629	2526.47	-13.544
7478.93	-25.617	2526.95	-13.568
7479.42	-25.607	2527.43	-13.592
7479.9	-25.601	2527.91	-13.608
7480.37	-25.593	2528.39	-13.623
7480.85	-25.588	2529.03	-13.645
7481.49	-25.585	2529.51	-13.656
7481.98	-25.58	2529.99	-13.668
7482.46	-25.576	2530.47	-13.687
7482.93	-25.573	2530.95	-13.701
7483.41	-25.571	2531.43	-13.722
7484.06	-25.556	2532.07	-13.753
7484.54	-25.556	2532.55	-13.783
7485.01	-25.548	2533.03	-13.811
7485.49	-25.547	2533.51	-13.839
7485.98	-25.538	2533.99	-13.873
7486.46	-25.531	2534.47	-13.9
7487.1	-25.513	2535.1	-13.921
7487.57	-25.498	2535.59	-13.946
7488.05	-25.392	2536.07	-13.968
7488.54	-25.354	2536.55	-13.99
7489.18	-25.325	2537.02	-14.011
7489.65	-24.341	2537.67	-14.038
7490.13	-21.468	2538.15	-14.057
7490.62	-25.222	2538.63	-14.074
7491.1	-25.679	2539.11	-14.098
7491.57	-25.707	2539.59	-14.119
7492.21	-25.656	2540.07	-14.136
7492.69	-25.68	2540.71	-14.162
7493.18	-25.722	2541.19	-14.179
7493.66	-25.76	2541.67	-14.2
7494.13	-25.796	2542.15	-14.225
7494.62	-25.827	2542.63	-14.248
7495.1	-25.864	2543.11	-14.268
7495.74	-25.904	2543.75	-14.303
7496.21	-25.935	2544.23	-14.325
7496.69	-25.963	2544.71	-14.347
7497.18	-25.985	2545.19	-14.366
7497.66	-26.008	2545.67	-14.381
7498.3	-26.037	2546.15	-14.397
7498.77	-26.059	2546.63	-14.416
7499.25	-26.081	2547.27	-14.428
7499.74	-26.099	2547.75	-14.443
7500.22	-26.12	2548.23	-14.456
7500.69	-26.131	2548.71	-14.468
7501.33	-26.151	2549.19	-14.486
7501.82	-26.169	2549.67	-14.502
7502.3	-26.188	2550.31	-14.534
7502.77	-26.211	2550.79	-14.556
7503.25	-26.23	2551.27	-14.577
7503.74	-26.248	2551.75	-14.592
7504.38	-26.279	2552.23	-14.604
7504.86	-26.307	2552.71	-14.618
7505.33	-26.327	2553.35	-14.642
7505.81	-26.348	2553.83	-14.658
7506.3	-26.366	2554.31	-14.679
7506.94	-26.392	2554.79	-14.701
7507.41	-26.411	2555.27	-14.72
7507.89	-26.432	2555.75	-14.736
7508.38	-26.452	2556.39	-14.761
7508.86	-26.464	2556.87	-14.781
7509.33	-26.48	2557.35	-14.799
7509.97	-26.498	2557.83	-14.817
7510.46	-26.518	2558.31	-14.837
7510.94	-26.539	2558.79	-14.856
7511.41	-26.563	2559.43	-14.885
7511.89	-26.58	2559.91	-14.908
7512.38	-26.599	2560.39	-14.927
7513.02	-26.63	2560.87	-14.946
7513.5	-26.655	2561.35	-14.961
7513.97	-26.68	2561.83	-14.983
7514.45	-26.706	2562.47	-15.006
7514.94	-26.731	2562.95	-15.023
7515.58	-26.761	2563.43	-15.037
7516.06	-26.784	2563.91	-15.051
7516.53	-26.807	2564.39	-15.059
7517.02	-26.831	2564.87	-15.065
7517.5	-26.86	2565.51	-15.077
7517.97	-26.881	2565.99	-15.077
7518.45	-26.905	2566.47	-15.074
7519.09	-26.927	2566.95	-15.072
7519.58	-26.95	2567.43	-15.074
7520.06	-26.969	2567.91	-15.069
7520.53	-26.984	2568.55	-15.061
7521.02	-27	2569.03	-15.053
7521.5	-27.018	2569.51	-15.039
7522.14	-27.041	2569.99	-15.036
7522.61	-27.064	2570.47	-15.033
7523.09	-27.076	2570.95	-15.029
7523.58	-27.087	2571.59	-15.022
7524.06	-27.101	2572.07	-15.019
7524.7	-27.131	2572.55	-15.009
7525.17	-27.145	2573.03	-15.007
7525.65	-27.167	2573.51	-15.006
7526.14	-27.183	2573.99	-15.003
7526.62	-27.197	2574.63	-14.997
7527.26	-27.215	2575.11	-14.988
7527.73	-27.233	2575.59	-14.983
7528.22	-27.251	2576.07	-14.967
7528.7	-27.27	2576.55	-14.955
7529.17	-27.293	2577.03	-14.948
7529.65	-27.32	2577.51	-14.939
7530.29	-27.342	2578.15	-14.925
7530.78	-27.363	2578.63	-14.921
7531.26	-27.381	2579.11	-14.913
7531.73	-27.399	2579.59	-14.909
7532.21	-27.421	2580.07	-14.902
7532.86	-27.437	2580.71	-14.91
7533.34	-27.45	2581.19	-14.911
7533.81	-27.462	2581.67	-14.913
7534.29	-27.476	2582.15	-14.915
7534.78	-27.49	2582.63	-14.916
7535.42	-27.504	2583.11	-14.915
7535.9	-27.516	2583.75	-14.914
7536.37	-27.532	2584.23	-14.915
7536.85	-27.544	2584.71	-14.922
7537.34	-27.553	2585.19	-14.925
7537.82	-27.56	2585.67	-14.929
7538.45	-27.567	2586.15	-14.933
7538.93	-27.568	2586.79	-14.934
7539.42	-27.567	2587.27	-14.934
7539.9	-27.561	2587.75	-14.935
7540.37	-27.557	2588.23	-14.933
7540.85	-27.559	2588.71	-14.934
7541.5	-27.558	2589.35	-14.942
7541.98	-27.558	2589.83	-14.944
7542.46	-27.552	2590.31	-14.944
7542.93	-27.546	2590.79	-14.955
7543.42	-27.539	2591.27	-14.963
7543.9	-27.534	2591.75	-14.971
7544.54	-27.515	2592.39	-14.979
7545.01	-27.507	2592.87	-14.979
7545.49	-27.497	2593.35	-14.976
7545.98	-27.491	2593.83	-14.972
7546.46	-27.485	2594.31	-14.977
7547.1	-27.475	2594.79	-14.983
7547.57	-27.466	2595.43	-14.986
7548.06	-27.453	2595.91	-14.989
7548.54	-27.45	2596.39	-14.989
7549.02	-27.443	2596.87	-14.988
7549.49	-27.434	2597.35	-14.994
7550.13	-27.426	2597.83	-14.996
7550.62	-27.421	2598.47	-15.006
7551.1	-27.42	2598.95	-15.015
7551.57	-27.422	2599.43	-15.024
7552.06	-27.43	2599.91	-15.03
7552.54	-27.429	2600.39	-15.031
7553.18	-27.425	2600.87	-15.028
7553.66	-27.421	2601.51	-15.033
7554.13	-27.417	2601.99	-15.034
7554.62	-27.412	2602.47	-15.035
7555.1	-27.402	2602.95	-15.04
7555.74	-27.4	2603.43	-15.036
7556.21	-27.396	2603.91	-15.031
7556.69	-27.393	2604.55	-15.038
7557.18	-27.396	2605.03	-15.045
7557.66	-27.396	2605.51	-15.049
7558.3	-27.398	2605.99	-15.054
7558.77	-27.399	2606.47	-15.061
7559.26	-27.397	2606.95	-15.06
7559.74	-27.392	2607.59	-15.062
7560.21	-27.387	2608.07	-15.068
7560.85	-27.371	2608.55	-15.076
7561.33	-27.365	2609.03	-15.082
7561.82	-27.366	2609.51	-15.081
7562.3	-27.365	2609.99	-15.085
7562.77	-27.368	2610.63	-15.086
7563.41	-27.374	2611.11	-15.088
7563.9	-27.375	2611.59	-15.092
7564.38	-27.379	2612.07	-15.095
7564.86	-27.379	2612.55	-15.1
7565.33	-27.386	2613.03	-15.099
7565.82	-27.392	2613.67	-15.102
7566.46	-27.402	2614.15	-15.106
7566.94	-27.408	2614.63	-15.111
7567.41	-27.416	2615.11	-15.113
7567.9	-27.427	2615.59	-15.112
7568.38	-27.436	2616.07	-15.113
7569.02	-27.445	2616.71	-15.107
7569.5	-27.451	2617.19	-15.101
7569.97	-27.453	2617.67	-15.099
7570.46	-27.457	2618.15	-15.096
7570.94	-27.466	2618.63	-15.096
7571.41	-27.469	2619.11	-15.096
7572.05	-27.47	2619.75	-15.092
7572.53	-27.473	2620.23	-15.094
7573.02	-27.472	2620.71	-15.098
7573.5	-27.478	2621.19	-15.096
7573.97	-27.48	2621.67	-15.102
7574.46	-27.482	2622.15	-15.107
7575.1	-27.489	2622.79	-15.113
7575.58	-27.497	2623.27	-15.122
7576.06	-27.498	2623.75	-15.128
7576.53	-27.502	2624.23	-15.139
7577.02	-27.506	2624.71	-15.147
7577.66	-27.511	2625.19	-15.155
7578.14	-27.518	2625.67	-15.167
7578.61	-27.518	2626.31	-15.18
7579.1	-27.524	2626.79	-15.191
7579.58	-27.528	2627.27	-15.199
7580.22	-27.538	2627.75	-15.212
7580.7	-27.546	2628.23	-15.223
7581.17	-27.553	2628.71	-15.236
7581.66	-27.559	2629.35	-15.256
7582.14	-27.562	2629.83	-15.27
7582.78	-27.566	2630.31	-15.283
7583.25	-27.569	2630.79	-15.292
7583.73	-27.571	2631.27	-15.299
7584.22	-27.573	2631.75	-15.303
7584.7	-27.572	2632.39	-15.309
7585.17	-27.575	2632.87	-15.313
7585.81	-27.573	2633.35	-15.321
7586.3	-27.572	2633.83	-15.318
7586.78	-27.575	2634.31	-15.318
7587.27	-27.574	2634.79	-15.328
7587.73	-27.579	2635.43	-15.333
7588.22	-27.581	2635.91	-15.333
7588.86	-27.577	2636.39	-15.341
7589.34	-27.577	2636.87	-15.343
7589.81	-27.574	2637.35	-15.345
7590.3	-27.58	2637.83	-15.345
7590.78	-27.59	2638.47	-15.351
7591.42	-27.604	2638.95	-15.352
7591.9	-27.612	2639.43	-15.356
7592.37	-27.618	2639.91	-15.361
7592.86	-27.628	2640.39	-15.37
7593.34	-27.638	2640.87	-15.371
7593.98	-27.656	2641.51	-15.371
7594.45	-27.657	2641.99	-15.371
7594.94	-27.656	2642.47	-15.376
7595.42	-27.66	2642.95	-15.375
7595.9	-27.66	2643.43	-15.381
7596.54	-27.66	2643.91	-15.388
7597.01	-27.659	2644.55	-15.393
7597.5	-27.652	2645.03	-15.398
7597.98	-27.65	2645.51	-15.404
7598.62	-27.653	2645.99	-15.415
7599.09	-27.658	2646.47	-15.417
7599.58	-27.669	2646.95	-15.423
7600.06	-27.674	2647.59	-15.427
7600.54	-27.683	2648.07	-15.435
7601.01	-27.697	2648.55	-15.444
7601.65	-27.709	2649.03	-15.455
7602.14	-27.708	2649.51	-15.458
7602.62	-27.719	2649.99	-15.473
7603.1	-27.721	2650.63	-15.482
7603.57	-27.721	2651.11	-15.5
7604.21	-27.721	2651.59	-15.518
7604.7	-27.725	2652.07	-15.52
7605.18	-27.728	2652.55	-15.523
7605.65	-27.732	2653.03	-15.527
7606.14	-27.743	2653.67	-15.533
7606.78	-27.748	2654.15	-15.533
7607.26	-27.755	2654.63	-15.539
7607.75	-27.763	2655.11	-15.54
7608.21	-27.774	2655.59	-15.536
7608.7	-27.778	2656.23	-15.548
7609.18	-27.779	2656.71	-15.552
7609.82	-27.788	2657.19	-15.559
7610.29	-27.791	2657.67	-15.566
7610.77	-27.799	2658.15	-15.572
7611.26	-27.802	2658.63	-15.583
7611.74	-27.803	2659.27	-15.595
7612.38	-27.803	2659.75	-15.608
7612.85	-27.804	2660.23	-15.615
7613.34	-27.803	2660.71	-15.619
7613.82	-27.807	2661.19	-15.62
7614.31	-27.806	2661.67	-15.624
7614.77	-27.813	2662.15	-15.628
7615.42	-27.819	2662.79	-15.628
7615.9	-27.825	2663.27	-15.623
7616.38	-27.834	2663.75	-15.617
7616.85	-27.838	2664.23	-15.615
7617.34	-27.842	2664.71	-15.612
7617.82	-27.855	2665.35	-15.613
7618.46	-27.861	2665.83	-15.612
7618.94	-27.862	2666.31	-15.615
7619.41	-27.863	2666.79	-15.618
7619.9	-27.858	2667.27	-15.625
7620.38	-27.858	2667.75	-15.63
7621.02	-27.857	2668.23	-15.633
7621.49	-27.858	2668.87	-15.641
7621.98	-27.858	2669.35	-15.655
7622.46	-27.861	2669.83	-15.66
7622.94	-27.862	2670.31	-15.667
7623.58	-27.875	2670.79	-15.669
7624.05	-27.882	2671.27	-15.672
7624.54	-27.886	2671.91	-15.674
7625.02	-27.894	2672.39	-15.675
7625.51	-27.902	2672.87	-15.678
7625.98	-27.907	2673.35	-15.678
7626.62	-27.911	2673.83	-15.68
7627.1	-27.914	2674.31	-15.681
7627.58	-27.92	2674.79	-15.687
7628.05	-27.928	2675.43	-15.693
7628.54	-27.938	2675.91	-15.699
7629.02	-27.942	2676.39	-15.704
7629.66	-27.953	2676.87	-15.698
7630.15	-27.961	2677.35	-15.698
7630.61	-27.968	2677.83	-15.702
7631.1	-27.973	2678.47	-15.698
7631.58	-27.975	2678.95	-15.701
7632.05	-27.975	2679.43	-15.699
7632.69	-27.974	2679.91	-15.698
7633.18	-27.974	2680.39	-15.694
7633.66	-27.977	2680.87	-15.702
7634.15	-27.985	2681.35	-15.706
7634.61	-27.995	2681.99	-15.707
7635.1	-27.999	2682.47	-15.709
7635.74	-28.009	2682.95	-15.709
7636.22	-28.011	2683.43	-15.717
7636.69	-28.015	2683.91	-15.72
7637.17	-28.015	2684.39	-15.727
7637.66	-28.013	2685.03	-15.731
7638.3	-28.014	2685.51	-15.734
7638.78	-28.019	2685.99	-15.733
7639.25	-28.022	2686.47	-15.735
7639.74	-28.025	2686.95	-15.738
7640.22	-28.026	2687.43	-15.738
7640.71	-28.029	2688.07	-15.739
7641.35	-28.032	2688.55	-15.747
7641.81	-28.035	2689.03	-15.751
7642.3	-28.042	2689.51	-15.754
7642.78	-28.048	2689.99	-15.763
7643.25	-28.052	2690.47	-15.77
7643.74	-28.066	2691.11	-15.774
7644.22	-28.076	2691.59	-15.776
7644.86	-28.086	2692.07	-15.776
7645.35	-28.099	2692.55	-15.775
7645.81	-28.111	2693.03	-15.775
7646.3	-28.12	2693.51	-15.775
7646.78	-28.131	2694.15	-15.779
7647.42	-28.141	2694.63	-15.779
7647.89	-28.145	2695.11	-15.776
7648.38	-28.146	2695.59	-15.778
7648.86	-28.152	2696.07	-15.782
7649.34	-28.156	2696.55	-15.785
7649.98	-28.153	2697.19	-15.787
7650.45	-28.155	2697.67	-15.788
7650.94	-28.158	2698.15	-15.789
7651.42	-28.161	2698.63	-15.784
7651.91	-28.159	2699.11	-15.783
7652.55	-28.163	2699.59	-15.784
7653.02	-28.169	2700.23	-15.785
7653.5	-28.167	2700.71	-15.79
7653.98	-28.166	2701.19	-15.786
7654.45	-28.162	2701.67	-15.79
7655.09	-28.163	2702.15	-15.795
7655.58	-28.165	2702.79	-15.802
7656.06	-28.169	2703.27	-15.806
7656.55	-28.174	2703.75	-15.807
7657.01	-28.169	2704.23	-15.811
7657.5	-28.172	2704.71	-15.815
7658.14	-28.18	2705.19	-15.817
7658.62	-28.184	2705.67	-15.823
7659.09	-28.184	2706.31	-15.837
7659.58	-28.192	2706.79	-15.851
7660.06	-28.2	2707.27	-15.857
7660.54	-28.203	2707.75	-15.865
7661.19	-28.21	2708.23	-15.879
7661.65	-28.209	2708.71	-15.891
7662.14	-28.205	2709.35	-15.906
7662.62	-28.201	2709.83	-15.915
7663.11	-28.199	2710.31	-15.921
7663.75	-28.194	2710.79	-15.922
7664.22	-28.185	2711.27	-15.933
7664.7	-28.186	2711.91	-15.937
7665.18	-28.18	2712.39	-15.944
7665.65	-28.175	2712.87	-15.945
7666.29	-28.18	2713.35	-15.952
7666.78	-28.183	2713.83	-15.96
7667.26	-28.185	2714.31	-15.965
7667.75	-28.184	2714.95	-15.976
7668.21	-28.19	2715.43	-15.983
7668.85	-28.198	2715.91	-15.988
7669.34	-28.202	2716.39	-15.991
7669.82	-28.208	2716.87	-15.991
7670.29	-28.213	2717.35	-15.993
7670.78	-28.218	2717.99	-15.999
7671.42	-28.225	2718.47	-15.995
7671.9	-28.228	2718.95	-15.997
7672.39	-28.234	2719.43	-15.999
7672.85	-28.235	2719.91	-15.999
7673.34	-28.233	2720.39	-16.004
7673.82	-28.233	2721.03	-16.01
7674.46	-28.241	2721.51	-16.015
7674.93	-28.242	2721.99	-16.022
7675.42	-28.245	2722.47	-16.029
7675.9	-28.252	2722.95	-16.035
7676.38	-28.253	2723.43	-16.044
7677.02	-28.251	2723.91	-16.049
7677.49	-28.25	2724.55	-16.056
7677.98	-28.251	2725.03	-16.066
7678.46	-28.256	2725.51	-16.068
7679.1	-28.269	2725.99	-16.071
7679.59	-28.276	2726.47	-16.072
7680.06	-28.278	2726.95	-16.073
7680.54	-28.284	2727.59	-16.075
7681.02	-28.289	2728.07	-16.074
7681.67	-28.299	2728.55	-16.075
7682.13	-28.302	2729.03	-16.071
7682.62	-28.301	2729.51	-16.069
7683.1	-28.297	2729.99	-16.075
7683.59	-28.299	2730.63	-16.079
7684.23	-28.296	2731.11	-16.089
7684.69	-28.293	2731.59	-16.1
7685.18	-28.289	2732.07	-16.105
7685.66	-28.286	2732.55	-16.115
7686.13	-28.281	2733.03	-16.12
7686.77	-28.279	2733.51	-16.128
7687.26	-28.277	2734.15	-16.146
7687.74	-28.276	2734.63	-16.154
7688.23	-28.278	2735.11	-16.157
7688.69	-28.282	2735.59	-16.163
7689.18	-28.287	2736.07	-16.162
7689.66	-28.288	2736.55	-16.166
7690.3	-28.291	2737.19	-16.167
7690.79	-28.289	2737.67	-16.166
7691.26	-28.293	2738.15	-16.165
7691.74	-28.3	2738.63	-16.159
7692.23	-28.3	2739.11	-16.154
7692.87	-28.304	2739.59	-16.146
7693.33	-28.305	2740.23	-16.15
7693.82	-28.306	2740.71	-16.15
7694.3	-28.306	2741.19	-16.153
7694.94	-28.308	2741.67	-16.156
7695.43	-28.307	2742.15	-16.152
7695.9	-28.312	2742.63	-16.15
7696.38	-28.31	2743.27	-16.155
7696.87	-28.308	2743.75	-16.154
7697.33	-28.308	2744.23	-16.164
7697.97	-28.308	2744.71	-16.175
7698.46	-28.312	2745.19	-16.187
7698.94	-28.314	2745.67	-16.185
7699.43	-28.318	2746.15	-16.189
7699.9	-28.32	2746.79	-16.2
7700.38	-28.318	2747.27	-16.21
7701.02	-28.32	2747.75	-16.222
7701.5	-28.317	2748.23	-16.233
7701.97	-28.313	2748.71	-16.237
7702.46	-28.311	2749.19	-16.238
7702.94	-28.312	2749.83	-16.243
7703.58	-28.321	2750.31	-16.243
7704.07	-28.333	2750.79	-16.247
7704.54	-28.338	2751.27	-16.242
7705.02	-28.345	2751.75	-16.24
7705.5	-28.35	2752.23	-16.24
7706.14	-28.364	2752.87	-16.245
7706.63	-28.378	2753.35	-16.248
7707.1	-28.383	2753.83	-16.26
7707.58	-28.392	2754.31	-16.263
7708.06	-28.393	2754.79	-16.271
7708.53	-28.392	2755.27	-16.276
7709.17	-28.394	2755.91	-16.284
7709.66	-28.394	2756.39	-16.287
7710.14	-28.393	2756.87	-16.289
7710.63	-28.389	2757.35	-16.283
7711.1	-28.381	2757.83	-16.285
7711.74	-28.372	2758.31	-16.282
7712.22	-28.364	2758.79	-16.283
7712.71	-28.363	2759.43	-16.284
7713.17	-28.358	2759.91	-16.283
7713.66	-28.356	2760.39	-16.287
7714.3	-28.357	2760.87	-16.292
7714.78	-28.36	2761.35	-16.299
7715.27	-28.364	2761.83	-16.303
7715.73	-28.366	2762.47	-16.318
7716.22	-28.374	2762.95	-16.321
7716.7	-28.376	2763.43	-16.329
7717.34	-28.376	2763.91	-16.331
7717.83	-28.378	2764.39	-16.337
7718.3	-28.375	2764.87	-16.336
7718.78	-28.378	2765.51	-16.332
7719.27	-28.38	2765.99	-16.342
7719.91	-28.378	2766.47	-16.347
7720.38	-28.382	2766.95	-16.35
7720.86	-28.386	2767.43	-16.354
7721.34	-28.386	2767.91	-16.354
7721.83	-28.386	2768.55	-16.344
7722.3	-28.389	2769.03	-16.343
7722.94	-28.397	2769.51	-16.336
7723.42	-28.402	2769.99	-16.326
7723.9	-28.404	2770.47	-16.324
7724.37	-28.41	2771.11	-16.324
7724.86	-28.417	2771.59	-16.32
7725.5	-28.432	2772.07	-16.317
7725.98	-28.437	2772.55	-16.315
7726.47	-28.448	2773.03	-16.317
7726.94	-28.454	2773.51	-16.318
7727.42	-28.451	2774.15	-16.331
7727.9	-28.453	2774.63	-16.337
7728.54	-28.455	2775.11	-16.347
7729.03	-28.458	2775.59	-16.349
7729.5	-28.461	2776.07	-16.349
7729.98	-28.464	2776.71	-16.35
7730.47	-28.468	2777.19	-16.357
7730.94	-28.47	2777.67	-16.357
7731.58	-28.476	2778.15	-16.354
7732.06	-28.476	2778.63	-16.353
7732.54	-28.481	2779.11	-16.353
7733.03	-28.484	2779.75	-16.358
7733.5	-28.483	2780.23	-16.366
7734.14	-28.483	2780.71	-16.373
7734.62	-28.488	2781.19	-16.384
7735.11	-28.49	2781.67	-16.388
7735.57	-28.489	2782.31	-16.396
7736.06	-28.49	2782.79	-16.397
7736.7	-28.487	2783.27	-16.405
7737.18	-28.487	2783.75	-16.414
7737.67	-28.489	2784.23	-16.415
7738.14	-28.497	2784.71	-16.415
7738.62	-28.505	2785.35	-16.42
7739.26	-28.511	2785.83	-16.417
7739.75	-28.518	2786.31	-16.417
7740.21	-28.516	2786.79	-16.42
7740.7	-28.516	2787.27	-16.42
7741.34	-28.515	2787.91	-16.424
7741.82	-28.511	2788.39	-16.432
7742.31	-28.504	2788.87	-16.441
7742.78	-28.505	2789.35	-16.442
7743.26	-28.503	2789.83	-16.444
7743.74	-28.506	2790.31	-16.451
7744.38	-28.51	2790.95	-16.455
7744.87	-28.513	2791.43	-16.463
7745.34	-28.52	2791.91	-16.474
7745.82	-28.525	2792.39	-16.479
7746.31	-28.532	2792.87	-16.479
7746.77	-28.533	2793.35	-16.483
7747.42	-28.533	2793.99	-16.487
7747.9	-28.531	2794.47	-16.489
7748.38	-28.53	2794.95	-16.491
7748.87	-28.531	2795.43	-16.496
7749.34	-28.533	2795.91	-16.501
7749.98	-28.549	2796.39	-16.5
7750.46	-28.557	2796.87	-16.505
7750.95	-28.559	2797.51	-16.509
7751.41	-28.559	2797.99	-16.504
7751.9	-28.558	2798.47	-16.507
7752.54	-28.557	2798.95	-16.503
7753.02	-28.556	2799.43	-16.5
7753.51	-28.559	2799.91	-16.496
7753.98	-28.559	2800.55	-16.494
7754.46	-28.552	2801.03	-16.492
7755.1	-28.555	2801.51	-16.49
