Column B vs. Column A_X	Column B vs. Column A_Y
4018.66	31.4424
4019.3	31.4491
4019.79	31.4369
4020.26	31.4293
4020.74	31.4218
4021.23	31.4043
4021.87	31.3933
4022.34	31.3688
4022.82	31.3454
4023.3	31.323
4023.79	31.302
4024.26	31.2854
4024.9	31.2597
4025.38	31.2356
4025.87	31.2175
4026.35	31.2052
4026.82	31.1975
4027.46	31.1757
4027.94	31.1555
4028.43	31.1314
4028.9	31.1063
4029.38	31.0965
4029.86	31.0856
4030.51	31.0583
4030.99	31.0334
4031.46	31.0037
4031.94	30.9699
4032.58	30.9272
4033.07	30.8922
4033.54	30.8553
4034.02	30.8008
4034.5	30.751
4034.99	30.7165
4035.63	30.6647
4036.1	30.6257
4036.58	30.6016
4037.07	30.5638
4037.53	30.5331
4038.18	30.4988
4038.66	30.4722
4039.14	30.443
4039.63	30.4188
4040.27	30.3954
4040.74	30.3708
4041.22	30.3414
4041.71	30.3119
4042.19	30.2886
4042.83	30.2654
4043.3	30.2448
4043.78	30.2164
4044.27	30.1862
4044.74	30.1455
4045.38	30.0897
4045.86	30.0518
4046.34	29.9974
4046.83	29.94
4047.3	29.8875
4047.78	29.8448
4048.42	29.7898
4048.91	29.7439
4049.38	29.7192
4049.86	29.6948
4050.5	29.6648
4050.99	29.6507
4051.47	29.6247
4051.94	29.598
4052.42	29.5614
4052.91	29.5267
4053.55	29.4705
4054.01	29.4198
4054.5	29.3686
4054.98	29.3092
4055.47	29.259
4056.11	29.2021
4056.58	29.1658
4057.06	29.1273
4057.55	29.0834
4058.03	29.0439
4058.5	29.0068
4059.14	28.9388
4059.62	28.879
4060.11	28.8166
4060.58	28.7464
4061.06	28.6739
4061.55	28.6055
4062.18	28.5296
4062.67	28.4838
4063.14	28.4435
4063.62	28.4092
4064.26	28.3628
4064.75	28.32
4065.22	28.2776
4065.7	28.2241
4066.18	28.1715
4066.82	28.1206
4067.31	28.0814
4067.78	28.0372
4068.26	28.002
4068.75	27.9707
4069.39	27.9296
4069.87	27.902
4070.34	27.8881
4070.82	27.8625
4071.31	27.8291
4071.95	27.793
4072.42	27.7588
4072.9	27.7213
4073.39	27.6818
4073.87	27.6449
4074.51	27.5866
4074.98	27.5448
4075.46	27.51
4075.95	27.4852
4076.42	27.461
4076.9	27.4303
4077.54	27.3844
4078.03	27.3516
4078.51	27.3283
4078.98	27.29
4079.46	27.2576
4079.95	27.2283
4080.59	27.1876
4081.06	27.1618
4081.54	27.1462
4082.02	27.1321
4082.51	27.1045
4083.15	27.0587
4083.62	27.0218
4084.1	26.9822
4084.59	26.9394
4085.07	26.9011
4085.71	26.8482
4086.18	26.7978
4086.66	26.7562
4087.15	26.7155
4087.62	26.6796
4088.1	26.6373
4088.74	26.5873
4089.23	26.5524
4089.71	26.5248
4090.18	26.4819
4090.66	26.4536
4091.3	26.4225
4091.79	26.4005
4092.26	26.3895
4092.74	26.3723
4093.22	26.3563
4093.71	26.3352
4094.35	26.3016
4094.82	26.2678
4095.3	26.2284
4095.79	26.1865
4096.27	26.142
4096.91	26.0833
4097.38	26.0348
4097.86	25.9904
4098.35	25.9571
4098.82	25.923
4099.46	25.8938
4099.94	25.8717
4100.43	25.8707
4100.91	25.8665
4101.38	25.8524
4101.86	25.8237
4102.5	25.8038
4102.99	25.7977
4103.46	25.7863
4103.94	25.7697
4104.42	25.7546
4105.07	25.7032
4105.55	25.6585
4106.02	25.6217
4106.5	25.5719
4106.99	25.5242
4107.47	25.4719
4107.94	25.423
4108.58	25.3617
4109.07	25.3182
4109.55	25.2686
4110.02	25.232
4110.5	25.2037
4110.99	25.174
4111.63	25.1341
4112.11	25.1102
4112.58	25.0834
4113.06	25.0579
4113.55	25.0367
4114.19	25.0102
4114.66	24.9688
4115.14	24.9282
4115.63	24.8868
4116.11	24.8528
4116.75	24.8185
4117.22	24.7888
4117.7	24.7622
4118.19	24.7406
4118.67	24.7192
4119.3	24.7028
4119.78	24.6898
4120.26	24.6798
4120.75	24.6631
4121.22	24.6444
4121.86	24.6038
4122.34	24.5591
4122.83	24.5157
4123.31	24.4756
4123.78	24.4339
4124.42	24.3838
4124.91	24.3552
4125.39	24.3251
4125.86	24.2976
4126.34	24.2794
4126.83	24.2649
4127.47	24.2478
4127.95	24.2397
4128.42	24.2188
4128.9	24.1997
4129.39	24.1902
4130.03	24.1624
4130.5	24.1378
4130.98	24.1007
4131.47	24.0498
4131.95	23.9973
4132.59	23.9293
4133.06	23.8798
4133.54	23.8364
4134.03	23.791
4134.51	23.7534
4135.15	23.7237
4135.62	23.6978
4136.11	23.6805
4136.59	23.6724
4137.06	23.6538
4137.54	23.6374
4138.18	23.6288
4138.67	23.6196
4139.15	23.5953
4139.62	23.577
4140.1	23.554
4140.59	23.5185
4141.23	23.4641
4141.7	23.4198
4142.18	23.3949
4142.67	23.3683
4143.15	23.3358
4143.79	23.2941
4144.26	23.2618
4144.74	23.2236
4145.23	23.189
4145.71	23.1625
4146.34	23.1308
4146.82	23.1108
4147.31	23.0931
4147.79	23.0774
4148.26	23.0574
4148.74	23.0303
4149.38	22.9925
4149.87	22.9505
4150.35	22.9046
4150.82	22.8714
4151.3	22.8374
4151.95	22.7895
4152.43	22.7543
4152.9	22.7139
4153.38	22.6793
4153.87	22.6445
4154.35	22.6247
4154.99	22.5963
4155.46	22.5678
4155.94	22.5354
4156.43	22.5012
4156.91	22.478
4157.54	22.4558
4158.02	22.4438
4158.51	22.4366
4158.99	22.4291
4159.46	22.4077
4160.1	22.3728
4160.58	22.332
4161.07	22.28
4161.55	22.2223
4162.02	22.1746
4162.66	22.1197
4163.15	22.0673
4163.63	22.0224
4164.1	21.9838
4164.58	21.9491
4165.07	21.909
4165.71	21.8683
4166.19	21.8363
4166.66	21.8112
4167.14	21.798
4167.79	21.7722
4168.27	21.7522
4168.74	21.7366
4169.22	21.7039
4169.71	21.6713
4170.35	21.6249
4170.83	21.5762
4171.3	21.5451
4171.78	21.5163
4172.27	21.4856
4172.91	21.4332
4173.39	21.3985
4173.86	21.3659
4174.35	21.3293
4174.83	21.3018
4175.47	21.2854
4175.94	21.2628
4176.42	21.2452
4176.91	21.2298
4177.39	21.2091
4177.86	21.186
4178.5	21.1508
4178.99	21.1344
4179.47	21.1093
4179.94	21.0805
4180.42	21.0513
4180.91	21.0185
4181.55	20.9651
4182.03	20.9272
4182.5	20.8934
4182.99	20.8588
4183.47	20.827
4183.95	20.7933
4184.58	20.7608
4185.06	20.7387
4185.55	20.7069
4186.03	20.6784
4186.5	20.636
4186.98	20.5553
4187.62	20.4226
4188.11	20.3049
4188.59	20.2045
4189.06	20.1056
4189.55	20.0029
4190.03	19.9137
4190.67	19.8082
4191.14	19.7278
4191.62	19.6526
4192.11	19.6099
4192.59	19.6088
4193.06	19.6004
4193.7	19.5688
4194.18	19.6003
4194.67	19.7042
4195.15	19.9549
4195.62	20.3703
4196.11	20.7918
4196.59	21.0967
4197.23	21.6176
4197.7	24.2828
4198.18	26.6372
4198.67	27.6039
4199.15	27.3087
4199.79	25.7772
4200.26	25.187
4200.75	24.5435
4201.23	23.4554
4201.7	22.7616
4202.18	22.1224
4202.82	20.7651
4203.31	20.1875
4203.79	19.8625
4204.26	19.3968
4204.75	18.8526
4205.39	17.8689
4205.87	17.6063
4206.35	17.3624
4206.82	16.9622
4207.31	16.6065
4207.79	16.3618
4208.43	15.9865
4208.9	15.5818
4209.38	15.5126
4209.87	15.2639
4210.35	15.1604
4210.99	16.8249
4211.46	25.111
4211.95	25.3289
4212.43	18.7701
4212.9	15.7436
4213.54	15.6728
4214.02	15.8652
4214.51	16.0717
4214.99	16.1032
4215.46	16.0697
4215.95	15.967
4216.59	15.7789
4217.07	15.711
4217.54	15.6597
4218.02	15.568
4218.51	15.4892
4219.15	15.3759
4219.63	15.286
4220.1	15.2077
4220.58	15.1177
4221.07	15.0357
4221.71	14.9546
4222.19	14.902
4222.66	14.8411
4223.15	14.7852
4223.79	14.7309
4224.27	14.6944
4224.74	14.6537
4225.22	14.4854
4225.71	14.3146
4226.19	14.0148
4226.83	13.3256
4227.3	12.6627
4227.79	11.9545
4228.27	10.6815
4228.75	9.20683
4229.22	8.73132
4229.87	8.66159
4230.35	8.56237
4230.83	8.9916
4231.3	9.72987
4231.79	10.5984
4232.43	11.3952
4232.91	12.0167
4233.39	12.3248
4233.86	12.7522
4234.35	13.1569
4234.99	13.708
4235.47	14.0591
4235.94	14.4434
4236.42	14.8186
4236.91	15.1621
4237.55	15.5314
4238.03	15.7646
4238.5	15.975
4238.99	16.2053
4239.47	16.4198
4240.11	16.6634
4240.58	16.5378
4241.07	16.3563
4241.55	16.3201
4242.03	15.9533
4242.5	12.2472
4243.14	11.7031
4243.63	17.5631
4244.11	19.0545
4244.58	19.6406
4245.06	19.8091
4245.55	19.9057
4246.19	19.8397
4246.67	19.5508
4247.14	19.5308
4247.63	19.4384
4248.11	19.4294
4248.75	19.4342
4249.24	19.4276
4249.7	19.4047
4250.19	19.4155
4250.67	19.4245
4251.14	19.4163
4251.78	19.4468
4252.26	19.4669
4252.75	19.4742
4253.23	19.4825
4253.87	19.4856
4254.34	19.4735
4254.83	19.4789
4255.31	19.5033
4255.78	19.534
4256.26	19.486
4256.91	19.0753
4257.39	18.6731
4257.87	18.6221
4258.34	18.5123
4258.83	14.4462
4259.31	8.98802
4259.95	8.34993
4260.43	10.9824
4260.9	14.0623
4261.39	17.8022
4262.03	20.4441
4262.51	20.6812
4262.98	21.301
4263.47	22.2148
4263.95	22.6916
4264.59	22.5898
4265.08	22.208
4265.54	22.2433
4266.03	22.0552
4266.51	21.9847
4267.15	21.9781
4267.62	21.9918
4268.11	21.8516
4268.59	21.6317
4269.07	21.4387
4269.71	21.2325
4270.18	21.0949
4270.67	20.9947
4271.15	20.9033
4271.62	20.8156
4272.26	20.7606
4272.75	20.7546
4273.23	20.7422
4273.71	20.7447
4274.18	20.7256
4274.82	20.7478
4275.31	20.7563
4275.79	20.74
4276.28	20.7477
4276.92	20.7397
4277.38	20.702
4277.87	20.6638
4278.35	20.642
4278.82	20.6113
4279.31	20.577
4279.95	20.5352
4280.43	20.4762
4280.92	20.4082
4281.38	20.3541
4281.87	20.3091
4282.35	20.2614
4282.99	20.1952
4283.46	20.1328
4283.95	20.0873
4284.43	20.0553
4284.91	20.0276
4285.55	19.9912
4286.02	19.937
4286.51	19.8578
4286.99	19.7727
4287.48	19.65
4288.1	19.4697
4288.58	19.3218
4289.07	19.1918
4289.55	19.0597
4290.02	18.9377
4290.66	18.7848
4291.15	18.6645
4291.63	18.5994
4292.12	18.5541
4292.58	18.5396
4293.07	18.5542
4293.71	18.6086
4294.19	18.6639
4294.66	18.7168
4295.15	18.7847
4295.63	18.8594
4296.12	18.9178
4296.75	18.9814
4297.22	19.0136
4297.71	19.0456
4298.19	19.0752
4298.83	19.1069
4299.3	19.1056
4299.79	19.1041
4300.27	19.1154
4300.75	19.1252
4301.39	19.1381
4301.86	19.1368
4302.35	19.1514
4302.83	19.171
4303.32	19.1808
4303.96	19.1889
4304.42	19.1797
4304.91	19.1749
4305.39	19.1767
4305.86	19.1657
4306.5	19.1548
4306.99	19.1389
4307.47	19.1226
4307.96	19.1098
4308.42	19.0958
4309.07	19.0952
4309.55	19.0815
4310.03	19.0659
4310.5	19.048
4310.99	19.0381
4311.47	19.0317
4312.11	19.038
4312.59	19.0385
4313.06	19.0229
4313.55	19.0197
4314.03	19.025
4314.67	19.0509
4315.14	19.0747
4315.63	19.0768
4316.11	19.0652
4316.59	19.0307
4317.24	18.9529
4317.7	18.8798
4318.19	18.8072
4318.67	18.7226
4319.16	18.6276
4319.8	18.5024
4320.26	18.4079
4320.75	18.3147
4321.23	18.2169
4321.7	18.1357
4322.34	18.0359
4322.83	17.963
4323.31	17.9011
4323.8	17.843
4324.26	17.7923
4324.91	17.7278
4325.39	17.7089
4325.87	17.6825
4326.34	17.6471
4326.83	17.5992
4327.47	17.5024
4327.95	17.4135
4328.43	17.3339
4328.9	17.258
4329.39	17.1886
4329.87	17.1285
4330.51	17.0626
4331	17.0256
4331.47	17.0067
4331.95	17.0121
4332.43	17.0341
4332.9	17.05
4333.54	17.0598
4334.03	17.0432
4334.51	17.0429
4335	17.0664
4335.46	17.0749
4335.95	17.0824
4336.59	17.1129
4337.07	17.122
4337.54	17.1245
4338.03	17.1599
4338.51	17.1961
4339.15	17.2427
4339.64	17.2767
4340.1	17.3029
4340.59	17.3411
4341.23	17.4034
4341.71	17.4367
4342.2	17.4493
4342.67	17.4604
4343.15	17.4695
4343.79	17.4802
4344.28	17.4811
4344.74	17.4752
4345.23	17.472
4345.71	17.4827
4346.2	17.4992
4346.84	17.5113
4347.31	17.5119
4347.79	17.5136
4348.27	17.5255
4348.74	17.534
4349.23	17.5461
4349.87	17.5554
4350.35	17.5453
4350.84	17.5393
4351.3	17.5323
4351.79	17.5236
4352.27	17.5094
4352.91	17.49
4353.38	17.4717
4353.87	17.4566
4354.35	17.448
4354.83	17.4221
4355.48	17.3926
4355.94	17.3708
4356.43	17.3571
4356.91	17.361
4357.4	17.3689
4358.04	17.3648
4358.51	17.3667
4358.99	17.3835
4359.47	17.4038
4359.94	17.4161
4360.58	17.4328
4361.07	17.4261
4361.55	17.4103
4362.04	17.3982
4362.5	17.3744
4363.15	17.3318
4363.63	17.2907
4364.11	17.2539
4364.58	17.2104
4365.07	17.1681
4365.55	17.1354
4366.19	17.1087
4366.68	17.0824
4367.14	17.0527
4367.63	17.0147
4368.11	16.9787
4368.75	16.9528
4369.24	16.9555
4369.71	16.959
4370.19	16.9557
4370.67	16.939
4371.14	16.9266
4371.78	16.9158
4372.27	16.883
4372.75	16.865
4373.24	16.8496
4373.88	16.7969
4374.35	16.7328
4374.83	16.6334
4375.32	16.4989
4375.78	16.2832
4376.27	16.0174
4376.91	15.7132
4377.39	15.5284
4377.88	15.423
4378.34	15.3828
4378.83	15.3931
4379.31	15.4264
4379.95	15.5037
4380.44	15.5834
4380.91	15.6889
4381.39	15.7945
4381.88	15.8685
4382.34	15.9371
4382.99	15.9768
4383.47	15.9791
4383.95	15.9512
4384.44	15.8887
4384.91	15.7942
4385.39	15.6575
4385.88	15.4635
4386.51	15.1756
4386.98	14.9538
4387.47	14.7076
4387.95	14.4375
4388.44	14.1723
4388.91	13.9366
4389.55	13.6218
4390.03	13.4023
4390.51	13.2208
4391	13.0561
4391.47	12.922
4391.95	12.7947
4392.59	12.6503
4393.08	12.5679
4393.54	12.5076
4394.03	12.4407
4394.51	12.3824
4395.15	12.3067
4395.64	12.2502
4396.11	12.1948
4396.59	12.1407
4397.08	12.0873
4397.72	12.0177
4398.18	11.9778
4398.67	11.9528
4399.15	11.9262
4399.64	11.916
4400.28	11.9111
4400.75	11.9088
4401.23	11.9059
4401.71	11.9032
4402.2	11.9011
4402.82	11.9008
4403.31	11.8978
4403.79	11.8957
4404.28	11.8835
4404.75	11.8663
4405.23	11.853
4405.87	11.8385
4406.35	11.8258
4406.84	11.8213
4407.31	11.8144
4407.79	11.8178
4408.43	11.8346
4408.92	11.8417
4409.38	11.8503
4409.87	11.8555
4410.35	11.8474
4410.99	11.8318
4411.48	11.8175
4411.95	11.7952
4412.43	11.7753
4412.92	11.7662
4413.38	11.7481
4414.02	11.7408
4414.51	11.7385
4414.99	11.725
4415.48	11.7121
4416.12	11.7036
4416.59	11.7018
4417.07	11.7027
4417.55	11.6998
4418.04	11.692
4418.68	11.6872
4419.15	11.6728
4419.63	11.6551
4420.12	11.6333
4420.58	11.6072
4421.07	11.5885
4421.71	11.5563
4422.19	11.5332
4422.68	11.5139
4423.15	11.4956
4423.63	11.4782
4424.27	11.4532
4424.76	11.4383
4425.22	11.4249
4425.71	11.4072
4426.19	11.4008
4426.68	11.3953
4427.32	11.378
4427.79	11.3618
4428.27	11.3492
4428.75	11.3524
4429.24	11.3614
4429.86	11.3638
4430.35	11.3668
4430.83	11.3626
4431.32	11.3441
4431.79	11.3158
4432.43	11.2798
4432.91	11.2426
4433.39	11.2
4433.88	11.1623
4434.52	11.1169
4434.99	11.0808
4435.47	11.0624
4435.96	11.0404
4436.42	11.0286
4437.07	11.0168
4437.55	11.0013
4438.03	11.0097
4438.52	11.0181
4438.99	11.0067
4439.63	10.9538
4440.11	10.7199
4440.6	10.592
4441.07	10.5661
4441.55	-7.20332
4442.03	-77.1044
4442.67	1.58124
4443.16	33.4016
4443.63	40.9492
4444.11	24.0839
4444.59	14.7514
4445.24	12.5707
4445.72	14.1031
4446.19	14.3027
4446.67	13.7951
4447.31	13.6797
4447.8	13.7669
4448.27	13.8354
4448.75	13.8876
4449.24	13.9633
4449.88	14.0511
4450.36	14.1138
4450.83	14.1812
4451.31	14.2374
4451.8	14.2932
4452.26	14.3295
4452.91	14.3808
4453.39	14.4172
4453.87	14.4489
4454.36	14.4768
4454.83	14.5011
4455.31	14.518
4455.95	14.5333
4456.44	14.5428
4456.91	14.5487
4457.39	14.5688
4457.87	14.5907
4458.36	14.6084
4459	14.6155
4459.47	14.6167
4459.95	14.6259
4460.43	14.6397
4460.92	14.643
4461.39	14.645
4462.03	14.638
4462.51	14.6302
4463	14.6132
4463.47	14.61
4463.95	14.602
4464.43	14.5884
4465.08	14.5781
4465.56	14.5717
4466.03	14.5606
4466.51	14.5548
4467	14.5534
4467.64	14.5749
4468.11	14.5908
4468.59	14.5985
4469.07	14.6043
4469.56	14.6045
4470.03	14.5889
4470.67	14.5618
4471.15	14.552
4471.64	14.5394
4472.12	14.5311
4472.59	14.5313
4473.07	14.5399
4473.71	14.5353
4474.2	14.5214
4474.67	14.5152
4475.15	14.4939
4475.63	14.4695
4476.12	14.4479
4476.76	14.4195
4477.23	14.3848
4477.71	14.3535
4478.2	14.3194
4478.67	14.2965
4479.15	14.2839
4479.79	14.273
4480.27	14.2619
4480.76	14.2487
4481.23	14.2378
4481.71	14.2255
4482.2	14.2247
4482.84	14.2273
4483.32	14.2323
4483.79	14.2249
4484.27	14.2186
4484.76	14.2155
4485.23	14.2136
4485.87	14.2038
4486.35	14.1926
4486.83	14.1875
4487.32	14.1803
4487.79	14.179
4488.27	14.1893
4488.91	14.1942
4489.4	14.1983
4489.87	14.2014
4490.35	14.1939
4490.83	14.1821
4491.32	14.1679
4491.96	14.1345
4492.43	14.1028
4492.91	14.0822
4493.4	14.0739
4493.88	14.0713
4494.35	14.0736
4494.99	14.0838
4495.47	14.0955
4495.96	14.1076
4496.43	14.1143
4496.91	14.123
4497.39	14.1299
4498.04	14.1347
4498.52	14.1297
4498.99	14.128
4499.47	14.1117
4499.96	14.0785
4500.43	14.0497
4501.07	14.0218
4501.55	14.0005
4502.04	13.988
4502.52	13.9805
4502.99	13.9706
4503.63	13.9548
4504.11	13.9438
4504.6	13.9308
4505.08	13.9248
4505.55	13.9178
4506.03	13.9022
4506.67	13.8948
4507.16	13.8867
4507.63	13.8813
4508.11	13.8885
4508.6	13.9071
4509.08	13.9299
4509.72	13.948
4510.19	13.9638
4510.67	13.9781
4511.16	13.9874
4511.8	14.0063
4512.27	14.0158
4512.75	14.0217
4513.24	14.0308
4513.72	14.029
4514.19	14.0313
4514.84	14.0453
4515.31	14.0332
4515.8	14.0215
4516.28	14.0095
4516.91	13.9978
4517.39	13.9838
4517.88	13.9709
4518.36	13.9676
4518.83	13.9652
4519.31	13.9606
4519.95	13.9613
4520.44	13.9642
4520.92	13.9778
4521.39	13.9836
4521.87	13.9906
4522.36	14.0049
4523	14.0187
4523.47	14.0318
4523.95	14.0458
4524.44	14.0539
4525.08	14.061
4525.56	14.0499
4526.03	14.0291
4526.51	13.9963
4527	13.9599
4527.64	13.915
4528.11	13.8768
4528.59	13.8371
4529.08	13.7972
4529.56	13.7551
4530.03	13.7169
4530.67	13.6798
4531.15	13.6546
4531.64	13.6266
4532.12	13.6039
4532.59	13.573
4533.23	13.5348
4533.71	13.5048
4534.2	13.4788
4534.67	13.4619
4535.15	13.4422
4535.79	13.4311
4536.28	13.4294
4536.76	13.4377
4537.23	13.4517
4537.71	13.4686
4538.2	13.4746
4538.84	13.4901
4539.31	13.5038
4539.79	13.5178
4540.28	13.5304
4540.76	13.5369
4541.23	13.5426
4541.87	13.5568
4542.35	13.5744
4542.84	13.5902
4543.32	13.5941
4543.79	13.5977
4544.43	13.6028
4544.92	13.6045
4545.4	13.6218
4545.87	13.6321
4546.35	13.6276
4546.99	13.6235
4547.48	13.6205
4547.96	13.6168
4548.43	13.6201
4548.91	13.6204
4549.4	13.6136
4550.04	13.6034
4550.51	13.5928
4550.99	13.5727
4551.48	13.5602
4551.96	13.5479
4552.43	13.5429
4553.07	13.5368
4553.55	13.5369
4554.04	13.5255
4554.52	13.5099
4554.99	13.4978
4555.47	13.4861
4556.12	13.466
4556.6	13.462
4557.07	13.4581
4557.55	13.4552
4558.04	13.4507
4558.68	13.7209
4559.16	14.0847
4559.63	13.9713
4560.12	36.4503
4560.6	184.847
4561.07	142.234
4561.55	-90.8701
4562.19	-143.776
4562.68	-21.2596
4563.16	1.96179
4563.63	9.03148
4564.11	8.99305
4564.6	8.79509
4565.24	8.76944
4565.72	8.837
4566.19	8.88879
4566.68	8.95964
4567.32	9.05723
4567.8	9.10786
4568.27	9.13993
4568.75	9.17165
4569.24	9.19387
4569.88	9.21193
4570.36	9.21566
4570.83	9.21275
4571.32	9.21635
4571.8	9.215
4572.44	9.20095
4572.91	9.19878
4573.39	9.20436
4573.88	9.21747
4574.36	9.23844
4575	9.27117
4575.47	9.29577
4575.96	9.30708
4576.44	9.32808
4576.91	9.34753
4577.39	9.36511
4578.03	9.37145
4578.52	9.37339
4579	9.37931
4579.47	9.3786
4579.95	9.37553
4580.59	9.36372
4581.08	9.34655
4581.56	9.32747
4582.03	9.30528
4582.52	9.28405
4583	9.26313
4583.64	9.24072
4584.11	9.23678
4584.59	9.22898
4585.08	9.22595
4585.72	9.23236
4586.2	9.22705
4586.67	9.22763
4587.16	9.23771
4587.64	9.2502
4588.28	9.25506
4588.75	9.25478
4589.23	9.24836
4589.72	9.23825
4590.2	9.21441
4590.84	9.18514
4591.31	9.16384
4591.79	9.13911
4592.28	9.10688
4592.76	9.07145
4593.39	9.03084
4593.87	9.01067
4594.36	8.9851
4594.84	8.97105
4595.31	8.96929
4595.95	8.96578
4596.43	8.96534
4596.92	8.9657
4597.4	8.97155
4598.04	8.97518
4598.51	8.97784
4599	8.98189
4599.48	8.97906
4599.95	8.97281
4600.59	8.96484
4601.07	8.95872
4601.56	8.9429
4602.04	8.93658
4602.51	8.94822
4603	8.95663
4603.64	8.9612
4604.12	8.97307
4604.59	8.97736
4605.07	8.97578
4605.56	8.96929
4606.2	8.94665
4606.68	8.92386
4607.15	8.90398
4607.63	8.88284
4608.12	8.86623
4608.76	8.84185
4609.24	8.82885
4609.71	8.82055
4610.2	8.80303
4610.68	8.78959
4611.15	8.77681
4611.79	8.76778
4612.28	8.76974
4612.76	8.75853
4613.24	8.74685
4613.71	8.73145
4614.35	8.71485
4614.84	8.69686
4615.32	8.66112
4615.79	8.62008
4616.27	8.5717
4616.76	8.52146
4617.4	8.45422
4617.88	8.40027
4618.35	8.35397
4618.83	8.30173
4619.32	8.25213
4619.8	8.21633
4620.43	8.1788
4620.91	8.13878
4621.4	8.12203
4621.88	8.1142
4622.35	8.10511
4622.99	8.10579
4623.47	8.10654
4623.96	8.09999
4624.44	8.09123
4624.91	8.0904
4625.55	8.08978
4626.04	8.09471
4626.52	8.09944
4626.99	8.09707
4627.47	8.0867
4627.96	8.07569
4628.6	8.07388
4629.08	8.06473
4629.55	8.04027
4630.04	8.02578
4630.52	8.00648
4631.16	7.98685
4631.63	7.97178
4632.11	7.9633
4632.6	7.94678
4633.08	7.92499
4633.72	7.90866
4634.19	7.89578
4634.67	7.88573
4635.16	7.87048
4635.64	7.85824
4636.11	7.85146
4636.75	7.84278
4637.24	7.83181
4637.72	7.83156
4638.19	7.82511
4638.67	7.82211
4639.16	7.81398
4639.8	7.8076
4640.28	7.79713
4640.75	7.77313
4641.24	7.74931
4641.72	7.72419
4642.19	7.70465
4642.83	7.68178
4643.31	7.67453
4643.8	7.66099
4644.28	7.65697
4644.75	7.64934
4645.39	7.63679
4645.88	7.62544
4646.36	7.61486
4646.84	7.60182
4647.31	7.60114
4647.8	7.59176
4648.44	7.58959
4648.92	7.58569
4649.39	7.58076
4649.88	7.57269
4650.36	7.55618
4650.84	7.55027
4651.48	7.54849
4651.95	7.54878
4652.44	7.54746
4652.92	7.55459
4653.39	7.5674
4654.03	7.59079
4654.51	7.60635
4655	7.60873
4655.48	7.61682
4655.95	7.62772
4656.44	7.62134
4657.08	7.60566
4657.56	7.59954
4658.04	7.59097
4658.51	7.58143
4659	7.56104
4659.48	7.53668
4660.12	7.50545
4660.59	7.48579
4661.08	7.48122
4661.56	7.47099
4662.2	7.4481
4662.68	7.4343
4663.15	7.42865
4663.64	7.4223
4664.12	7.41387
4664.76	7.39543
4665.23	7.39279
4665.71	7.39654
4666.2	7.40069
4666.68	7.40678
4667.15	7.41207
4667.79	7.41378
4668.28	7.40126
4668.76	7.39542
4669.25	7.39816
4669.71	7.40527
4670.2	7.40065
4670.84	7.3913
4671.32	7.37628
4671.79	7.35566
4672.28	7.34165
4672.92	7.32539
4673.4	7.31131
4673.88	7.29795
4674.35	7.28296
4674.84	7.26434
4675.48	7.24552
4675.96	7.24425
4676.43	7.23116
4676.92	7.2139
4677.4	7.19146
4678.04	7.18257
4678.53	7.16721
4678.99	7.15439
4679.48	7.14168
4679.96	7.12788
4680.43	7.11527
4681.07	7.09078
4681.55	7.0843
4682.04	7.07219
4682.52	7.06298
4682.99	7.05894
4683.63	7.0448
4684.12	7.03243
4684.6	7.01888
4685.09	7.01634
4685.55	7.01543
4686.04	7.01108
4686.68	7.00733
4687.16	6.99228
4687.63	6.97566
4688.12	6.96297
4688.6	6.95101
4689.24	6.93052
4689.72	6.92581
4690.19	6.92754
4690.68	6.92111
4691.16	6.91639
4691.8	6.90072
4692.27	6.89778
4692.76	6.893
4693.24	6.88828
4693.72	6.87529
4694.19	6.863
4694.83	6.85578
4695.32	6.84415
4695.8	6.8187
4696.29	6.79857
4696.75	6.7862
4697.39	6.7708
4697.88	6.76412
4698.36	6.75112
4698.83	6.73491
4699.32	6.72253
4699.8	6.71198
4700.44	6.69841
4700.93	6.70335
4701.39	6.69519
4701.88	6.68997
4702.36	6.69417
4702.83	6.68991
4703.47	6.6888
4703.96	6.70138
4704.44	6.70729
4704.92	6.70258
4705.57	6.69032
4706.03	6.67678
4706.52	6.66095
4707	6.6467
4707.47	6.6353
4708.11	6.62078
4708.6	6.60437
4709.08	6.58551
4709.56	6.57039
4710.03	6.55368
4710.52	6.53899
4711.16	6.52744
4711.64	6.51642
4712.13	6.51107
4712.59	6.49894
4713.08	6.4903
4713.72	6.47512
4714.2	6.46443
4714.67	6.4672
4715.16	6.46003
4715.64	6.44979
4716.13	6.43386
4716.77	6.42633
4717.23	6.42678
4717.72	6.42069
4718.2	6.41557
4718.67	6.41766
4719.31	6.4088
4719.8	6.3921
4720.28	6.38693
4720.76	6.3713
4721.23	6.36058
4721.72	6.34962
4722.2	6.33567
4722.84	6.31436
4723.33	6.29956
4723.79	6.29598
4724.28	6.28434
4724.76	6.27289
4725.23	6.26104
4725.87	6.25179
4726.36	6.24756
4726.84	6.25277
4727.33	6.24554
4727.79	6.22792
4728.28	6.21466
4728.92	6.2013
4729.4	6.18316
4729.87	6.16388
4730.36	6.14083
4730.84	6.1219
4731.33	6.09928
4731.96	6.07924
4732.43	6.0648
4732.92	6.05393
4733.4	6.03348
4733.89	6.01485
4734.36	6.01136
4735	6.01378
4735.48	6.01253
4735.96	6.01599
4736.43	6.01437
4736.92	6.00711
