KRAS_1uMGDP_G12D_GDP_D_4002 - 1_X	KRAS_1uMGDP_G12D_GDP_D_4002 - 1_Y	Fit on KRAS_1uMGDP_G12D_GDP_D_40_X	Fit on KRAS_1uMGDP_G12D_GDP_D_40_Y
3360.57	35.8139		
3361.05	35.8013		
3361.53	35.7859		
3362	35.7839		
3362.49	35.7754		
3363.13	35.7767		
3363.61	35.7747		
3364.1	35.7774		
3364.57	35.7765		
3365.05	35.7709		
3365.69	35.7658		
3366.18	35.7554		
3366.64	35.7515		
3367.13	35.7481		
3367.61	35.7433		
3368.25	35.7356		
3368.74	35.7268		
3369.2	35.7133		
3369.69	35.7029		
3370.17	35.6959		
3370.81	35.6826		
3371.28	35.6679		
3371.77	35.6581		
3372.25	35.6399		
3372.74	35.6314		
3373.38	35.6261		
3373.85	35.6201		
3374.33	35.6186		
3374.81	35.6193		
3375.3	35.6174		
3375.92	35.6243		
3376.41	35.6212		
3376.89	35.6193		
3377.37	35.6211		
3377.84	35.6216		
3378.48	35.6161		
3378.97	35.6108		
3379.45	35.6041		
3379.94	35.5994		
3380.41	35.5926		
3380.89	35.5863		
3381.53	35.5851		
3382.02	35.5799		
3382.48	35.5756		
3382.97	35.577		
3383.61	35.5819		
3384.09	35.5866		
3384.58	35.5924		
3385.05	35.5902		
3385.53	35.5968		
3386.17	35.611		
3386.65	35.6115		
3387.12	35.6254		
3387.61	35.6289		
3388.09	35.6221		
3388.73	35.6103		
3389.22	35.6132		
3389.69	35.613		
3390.17	35.6064		
3390.65	35.6106		
3391.29	35.613		
3391.78	35.6075		
3392.25	35.6032		
3392.73	35.5995		
3393.22	35.6004		
3393.86	35.5997		
3394.32	35.5966		
3394.81	35.6025		
3395.29	35.6047		
3395.78	35.6067		
3396.42	35.6125		
3396.89	35.6104		
3397.37	35.6025		
3397.85	35.6011		
3398.32	35.5954		
3398.96	35.5921		
3399.45	35.5841		
3399.93	35.5796		
3400.42	35.5732		
3400.89	35.5741		
3401.37	35.569		
3402.01	35.5575		
3402.49	35.5483		
3402.96	35.5391		
3403.45	35.53		
3403.93	35.5183		
3404.57	35.5045		
3405.06	35.4995		
3405.52	35.4947		
3406.01	35.4814		
3406.49	35.4753		
3407.13	35.4766		
3407.62	35.4706		
3408.09	35.4741		
3408.57	35.4816		
3409.06	35.4918		
3409.52	35.495		
3410.16	35.5036		
3410.65	35.5049		
3411.13	35.4996		
3411.62	35.4964		
3412.09	35.4954		
3412.57	35.4974		
3413.21	35.4975		
3413.69	35.4979		
3414.16	35.4972		
3414.65	35.4911		
3415.13	35.488		
3415.62	35.4842		
3416.26	35.4755		
3416.73	35.4641		
3417.21	35.4507		
3417.69	35.4393		
3418.18	35.4288		
3418.82	35.4144		
3419.29	35.4027		
3419.77	35.3874		
3420.26	35.3762		
3420.72	35.3675		
3421.36	35.3658		
3421.85	35.3719		
3422.33	35.3729		
3422.82	35.3675		
3423.29	35.3703		
3423.77	35.3779		
3424.41	35.3873		
3424.9	35.3925		
3425.36	35.3911		
3425.85	35.3911		
3426.33	35.3954		
3426.82	35.4024		
3427.46	35.4063		
3427.93	35.4101		
3428.41	35.4175		
3428.89	35.4234		
3429.38	35.4245		
3430	35.419		
3430.49	35.4163		
3430.97	35.4101		
3431.46	35.3947		
3432.1	35.3894		
3432.56	35.3797		
3433.05	35.3691		
3433.53	35.3583		
3434.02	35.3508		
3434.66	35.3459		
3435.13	35.3442		
3435.61	35.3419		
3436.1	35.3372		
3436.56	35.3277		
3437.05	35.3217		
3437.69	35.3088		
3438.17	35.2994		
3438.66	35.2926		
3439.13	35.294		
3439.61	35.2975		
3440.1	35.2977		
3440.73	35.3043		
3441.2	35.3093		
3441.69	35.3116		
3442.17	35.3131		
3442.66	35.3071		
3443.3	35.2976		
3443.77	35.2885		
3444.25	35.2915		
3444.73	35.2854		
3445.22	35.2861		
3445.86	35.2876		
3446.33	35.292		
3446.81	35.2982		
3447.3	35.3068		
3447.77	35.3153		
3448.25	35.3207		
3448.73	35.3271		
3449.37	35.3249		
3449.86	35.3229		
3450.33	35.3173		
3450.81	35.3104		
3451.45	35.3064		
3451.94	35.3107		
3452.4	35.318		
3452.89	35.3104		
3453.37	35.3054		
3453.86	35.2986		
3454.5	35.2938		
3454.97	35.2863		
3455.45	35.2871		
3455.94	35.2884		
3456.42	35.2796		
3457.06	35.2895		
3457.53	35.2953		
3458.01	35.3028		
3458.5	35.3148		
3458.97	35.3214		
3459.45	35.3233		
3460.09	35.3192		
3460.57	35.311		
3461.06	35.296		
3461.53	35.2863		
3462.01	35.2682		
3462.65	35.2582		
3463.14	35.2591		
3463.6	35.2606		
3464.09	35.2712		
3464.57	35.2735		
3465.06	35.2789		
3465.7	35.2724		
3466.17	35.2811		
3466.65	35.2823		
3467.14	35.2823		
3467.62	35.2856		
3468.26	35.2839		
3468.73	35.2784		
3469.21	35.2778		
3469.7	35.277		
3470.17	35.2723		
3470.65	35.2629		
3471.29	35.2559		
3471.77	35.246		
3472.26	35.2419		
3472.73	35.235		
3473.21	35.2287		
3473.7	35.2201		
3474.34	35.204		
3474.81	35.1882		
3475.29	35.1732		
3475.77	35.1673		
3476.26	35.1625		
3476.9	35.1657		
3477.37	35.1583		
3477.85	35.156		
3478.34	35.148		
3478.82	35.1423		
3479.29	35.1395		
3479.93	35.14		
3480.41	35.1351		
3480.9	35.1289		
3481.37	35.1249		
3481.85	35.1151		
3482.33	35.1036		
3482.98	35.1012		
3483.46	35.0952		
3483.93	35.0866		
3484.41	35.0889		
3484.9	35.0943		
3485.54	35.1025		
3486.01	35.1025		
3486.49	35.1063		
3486.98	35.1027		
3487.46	35.1043		
3487.93	35.1015		
3488.57	35.0942		
3489.05	35.0927		
3489.54	35.0846		
3490.01	35.0767		
3490.49	35.0609		
3491.13	35.051		
3491.61	35.0432		
3492.1	35.0404		
3492.57	35.0424		
3493.05	35.0423		
3493.54	35.0331		
3494.18	35.0234		
3494.66	35.0215		
3495.13	35.0201		
3495.61	35.0092		
3496.1	34.9992		
3496.74	34.9954		
3497.21	34.9861		
3497.69	34.976		
3498.18	34.9683		
3498.66	34.9634		
3499.13	34.9602		
3499.77	34.959		
3500.25	34.9683		
3500.74	34.9727		
3501.21	34.9749		
3501.85	34.987		
3502.33	34.9952		
3502.81	35.0082		
3503.3	35.0179		
3503.77	35.0268		
3504.25	35.0335		
3504.89	35.0307		
3505.38	35.0272		
3505.86	35.0254		
3506.33	35.0214		
3506.81	35.0238		
3507.45	35.0111		
3507.94	35.0114		
3508.41	35.0111		
3508.89	35.0127		
3509.38	35.0128		
3510.02	35.0055		
3510.5	34.9989		
3510.97	35.0033		
3511.45	35.0075		
3511.94	35.0126		
3512.58	35.0154		
3513.05	35.0155		
3513.53	35.0165		
3514.02	35.0172		
3514.5	35.0123		
3514.97	35.0011		
3515.61	34.9851		
3516.09	34.9787		
3516.58	34.9648		
3517.05	34.9548		
3517.69	34.9607		
3518.17	34.9603		
3518.65	34.9612		
3519.14	34.966		
3519.61	34.9649		
3520.09	34.9715		
3520.73	34.9865		
3521.22	34.9909		
3521.7	34.9895		
3522.17	34.9899		
3522.65	34.9815		
3523.14	34.9768		
3523.78	34.9756		
3524.25	34.9747		
3524.73	34.9726		
3525.22	34.9669		
3525.7	34.9678		
3526.17	34.9623		
3526.81	34.9624		
3527.29	34.9652		
3527.78	34.964		
3528.25	34.9663		
3528.73	34.9711		
3529.37	34.9736		
3529.85	34.9806		
3530.34	34.9844		
3530.81	34.9817		
3531.29	34.9731		
3531.93	34.9701		
3532.42	34.9671		
3532.9	34.9649		
3533.37	34.9556		
3533.85	34.9501		
3534.49	34.951		
3534.98	34.9584		
3535.45	34.9656		
3535.93	34.974		
3536.42	34.9804		
3536.9	34.9864		
3537.54	34.9864		
3538.01	34.993		
3538.49	34.9914		
3538.98	34.9876		
3539.45	34.9861		
3539.93	34.9807		
3540.57	34.9784		
3541.06	34.9694		
3541.54	34.9659		
3542.01	34.961		
3542.49	34.9572		
3542.98	34.9518		
3543.62	34.9533		
3544.1	34.9566		
3544.57	34.9609		
3545.06	34.967		
3545.54	34.9828		
3546.18	34.9952		
3546.65	34.9978		
3547.13	34.999		
3547.62	34.9994		
3548.26	34.9878		
3548.74	34.9829		
3549.21	34.9826		
3549.69	34.9751		
3550.18	34.9721		
3550.65	34.9692		
3551.29	34.9658		
3551.77	34.9538		
3552.26	34.9479		
3552.74	34.9409		
3553.21	34.9413		
3553.69	34.9358		
3554.33	34.9395		
3554.82	34.9392		
3555.29	34.9341		
3555.77	34.9283		
3556.26	34.9263		
3556.74	34.9218		
3557.38	34.9203		
3557.85	34.915		
3558.33	34.9028		
3558.82	34.8928		
3559.46	34.8875		
3559.94	34.8748		
3560.41	34.8721		
3560.9	34.873		
3561.38	34.8724		
3562.02	34.8689		
3562.49	34.864		
3562.97	34.8574		
3563.46	34.8522		
3563.94	34.8447		
3564.41	34.833		
3565.05	34.8281		
3565.53	34.8275		
3566.02	34.8244		
3566.49	34.8173		
3566.97	34.8171		
3567.61	34.8127		
3568.1	34.8114		
3568.58	34.8115		
3569.05	34.8073		
3569.69	34.7999		
3570.17	34.7935		
3570.66	34.7956		
3571.14	34.7931		
3571.61	34.796		
3572.1	34.7903		
3572.74	34.7895		
3573.22	34.785		
3573.69	34.7775		
3574.17	34.7701		
3574.66	34.7632		
3575.3	34.7603		
3575.78	34.7574		
3576.25	34.7489		
3576.73	34.7363		
3577.22	34.72		
3577.86	34.719		
3578.33	34.7156		
3578.81	34.7181		
3579.3	34.7236		
3579.78	34.7296		
3580.25	34.7351		
3580.89	34.7369		
3581.37	34.7387		
3581.86	34.7388		
3582.34	34.741		
3582.81	34.7367		
3583.45	34.7287		
3583.94	34.7189		
3584.42	34.7107		
3584.89	34.6991		
3585.37	34.6925		
3585.86	34.6888		
3586.5	34.6821		
3586.98	34.6704		
3587.45	34.6695		
3587.94	34.6675		
3588.42	34.6654		
3589.06	34.6634		
3589.53	34.6618		
3590.01	34.6635		
3590.5	34.6663		
3590.98	34.6679		
3591.62	34.6614		
3592.09	34.6661		
3592.57	34.6686		
3593.06	34.6625		
3593.53	34.6579		
3594.17	34.6628		
3594.65	34.659		
3595.14	34.6556		
3595.62	34.6575		
3596.26	34.6639		
3596.73	34.6604		
3597.21	34.6643		
3597.7	34.6723		
3598.18	34.6682		
3598.81	34.6683		
3599.29	34.6648		
3599.78	34.6635		
3600.26	34.6599		
3600.73	34.6543		
3601.37	34.6427		
3601.85	34.6381		
3602.34	34.6351		
3602.82	34.6276		
3603.29	34.6224		
3603.77	34.6181		
3604.42	34.6012		
3604.9	34.5989		
3605.37	34.5956		
3605.85	34.5998		
3606.34	34.5971		
3606.82	34.5894		
3607.46	34.5942		
3607.93	34.5829		
3608.41	34.581		
3608.9	34.5806		
3609.38	34.5759		
3609.85	34.5756		
3610.49	34.5797		
3610.98	34.5838		
3611.46	34.5919		
3611.93	34.6008		
3612.57	34.612		
3613.05	34.6161		
3613.54	34.6171		
3614.02	34.6191		
3614.49	34.6184		
3615.13	34.6217		
3615.62	34.6179		
3616.1	34.611		
3616.57	34.6125		
3617.05	34.6084		
3617.54	34.6041		
3618.18	34.5957		
3618.66	34.5794		
3619.13	34.5648		
3619.61	34.5585		
3620.1	34.5411		
3620.57	34.5325		
3621.21	34.5269		
3621.69	34.5166		
3622.18	34.5195		
3622.66	34.5205		
3623.13	34.5267		
3623.77	34.5303		
3624.26	34.5274		
3624.74	34.5286		
3625.22	34.5225		
3625.69	34.5119		
3626.33	34.5033		
3626.82	34.5036		
3627.3	34.4972		
3627.77	34.4998		
3628.25	34.4916		
3628.74	34.489		
3629.22	34.4884		
3629.86	34.497		
3630.33	34.4975		
3630.82	34.5034		
3631.3	34.502		
3631.94	34.5124		
3632.41	34.5157		
3632.89	34.5268		
3633.38	34.5369		
3633.86	34.5387		
3634.33	34.5393		
3634.97	34.5435		
3635.45	34.5491		
3635.94	34.5444		
3636.42	34.5468		
3636.89	34.5514		
3637.38	34.5459		
3638.02	34.5365		
3638.5	34.5311		
3638.97	34.5247		
3639.45	34.5258		
3639.94	34.5309		
3640.42	34.5357		
3641.06	34.5354		
3641.53	34.5357		
3642.02	34.53		
3642.5	34.5324		
3643.14	34.5219		
3643.61	34.5139		
3644.09	34.5081		
3644.58	34.5013		
3645.06	34.493		
3645.7	34.4768		
3646.17	34.4739		
3646.66	34.4689		
3647.14	34.4687		
3647.62	34.4688		
3648.25	34.478		
3648.73	34.4841		
3649.22	34.4908		
3649.7	34.4937		
3650.17	34.4997		
3650.81	34.5125		
3651.3	34.5177		
3651.78	34.5185		
3652.26	34.511		
3652.73	34.4977		
3653.37	34.4851		
3653.86	34.4765		
3654.34	34.4701		
3654.81	34.4689		
3655.3	34.4717		
3655.94	34.4737		
3656.42	34.4749		
3656.9	34.4749		
3657.37	34.4727		
3657.86	34.4761		
3658.34	34.4775		
3658.98	34.4703		
3659.45	34.4681		
3659.93	34.4667		
3660.42	34.4703		
3660.9	34.4712		
3661.54	34.4692		
3662.01	34.4617		
3662.5	34.4505		
3662.98	34.4392		
3663.62	34.4249		
3664.09	34.4058		
3664.57	34.3879		
3665.06	34.3773		
3665.54	34.3753		
3666.18	34.3699		
3666.65	34.3737		
3667.14	34.3725		
3667.62	34.3694		
3668.1	34.3662		
3668.57	34.3727		
3669.21	34.3758		
3669.7	34.3736		
3670.18	34.3731		
3670.65	34.3724		
3671.14	34.3685		
3671.62	34.3709		
3672.26	34.3758		
3672.74	34.3801		
3673.21	34.3887		
3673.7	34.3937		
3674.18	34.3953		
3674.82	34.4009		
3675.29	34.4074		
3675.77	34.4078		
3676.26	34.4114		
3676.74	34.4139		
3677.38	34.4059		
3677.85	34.4074		
3678.34	34.4048		
3678.82	34.4133		
3679.31	34.4168		
3679.77	34.4173		
3680.41	34.423		
3680.9	34.4233		
3681.38	34.4229		
3681.85	34.4212		
3682.33	34.418		
3682.82	34.4142		
3683.46	34.4111		
3683.94	34.4064		
3684.41	34.3953		
3684.9	34.3941		
3685.38	34.3968		
3685.87	34.4004		
3686.49	34.4046		
3686.98	34.4098		
3687.46	34.4136		
3687.94	34.4166		
3688.41	34.4173		
3689.05	34.4031		
3689.54	34.3995		
3690.02	34.3931		
3690.51	34.3856		
3690.97	34.3806		
3691.61	34.3676		
3692.1	34.3543		
3692.58	34.3456		
3693.05	34.3339		
3693.54	34.3244		
3694.18	34.3075		
3694.66	34.2907		
3695.15	34.2814		
3695.61	34.2777		
3696.1	34.2736		
3696.74	34.2663		
3697.22	34.2677		
3697.69	34.2733		
3698.18	34.2791		
3698.66	34.2858		
3699.14	34.2896		
3699.78	34.3031		
3700.25	34.3025		
3700.74	34.2994		
3701.22	34.3		
3701.71	34.2999		
3702.35	34.3		
3702.81	34.3017		
3703.3	34.3075		
3703.78	34.3167		
3704.25	34.3271		
3704.74	34.3363		
3705.22	34.3473		
3705.86	34.3651		
3706.35	34.3741		
3706.81	34.3852		
3707.3	34.4033		
3707.78	34.4243		
3708.42	34.4564		
3708.89	34.4799		
3709.38	34.5122		
3709.86	34.5314		
3710.34	34.5475		
3710.98	34.5795		
3711.45	34.597		
3711.94	34.6407		
3712.42	34.6658		
3712.91	34.6977		
3713.53	34.704		
3714.02	34.7002		
3714.5	34.6939		
3714.98	34.6744		
3715.45	34.6512		
3715.94	34.6137		
3716.58	34.546		
3717.06	34.489		
3717.55	34.4253		
3718.01	34.3572		
3718.5	34.2832		
3719.14	34.1696		
3719.62	34.0588		
3720.09	33.9321		
3720.58	33.8028		
3721.06	33.6601		
3721.7	33.5068		
3722.19	33.3832		
3722.65	33.2643		
3723.14	33.1494		
3723.62	33.0488		
3724.26	32.935		
3724.73	32.8574		
3725.22	32.7883		
3725.7	32.7298		
3726.18	32.6871		
3726.82	32.6426		
3727.29	32.61		
3727.78	32.5984		
3728.26	32.5933		
3728.75	32.599		
3729.22	32.6173		
3729.7	32.6284		
3730.34	32.6074		
3730.82	32.5671		
3731.29	32.5059		
3731.78	32.4383		
3732.26	32.3589		
3732.9	32.2751		
3733.39	32.1884		
3733.85	32.1181		
3734.34	32.0455		
3734.82	31.9738		
3735.46	31.8935		
3735.93	31.8303		
3736.42	31.7875		
3736.9	31.7486		
3737.39	31.7078		
3738.02	31.7062		
3738.49	31.7261		
3738.98	31.7869		
3739.46	31.8679		
3739.95	31.9785		
3740.59	32.1413		
3741.06	32.2545		
3741.54	32.3835		
3742.02	32.5121		
3742.49	32.6201		
3742.98	32.7317		
3743.62	32.8684		
3744.1	32.9638		
3744.59	32.991		
3745.06	32.9423		
3745.54	32.8312		
3746.02	32.6725		
3746.66	32.4356		
3747.13	32.2332		
3747.62	32.0435		
3748.1	31.8734		
3748.58	31.7167		
3749.23	31.5457		
3749.69	31.4436		
3750.18	31.3724		
3750.66	31.3192		
3751.15	31.2792		
3751.77	31.2541		
3752.26	31.2535		
3752.74	31.3017		
3753.23	31.4184		
3753.69	31.5918		
3754.33	31.8943		
3754.82	32.1543		
3755.3	32.4155		
3755.79	32.6682		
3756.26	32.9055		
3756.74	33.1421		
3757.38	33.4045		
3757.86	33.5791		
3758.33	33.7223		
3758.82	33.8492		
3759.3	33.9399		
3759.79	33.874		
3760.43	33.7511		
3760.9	33.6397		
3761.38	33.5511		
3761.86	33.4826		
3762.33	33.4616		
3762.82	33.4621		
3763.46	33.5004		
3763.94	33.5858		
3764.43	33.6886		
3764.89	33.8195		
3765.38	33.955		
3766.02	34.1269		
3766.5	34.264		
3766.99	34.3929		
3767.46	34.5291		
3767.94	34.7291		
3768.58	35.0691		
3769.06	35.3273		
3769.53	35.568		
3770.02	35.7637		
3770.5	35.9061		
3770.99	36.0053		
3771.63	36.0755		
3772.1	36.0798		
3772.58	36.0396		
3773.06	35.9706		
3773.53	35.8913		
3774.17	35.7623		
3774.66	35.6695		
3775.14	35.6185		
3775.63	35.6187		
3776.09	35.6636		
3776.58	35.7368		
3777.22	35.8623		
3777.7	35.9977		
3778.19	36.1085		
3778.66	36.2344		
3779.14	36.4085		
3779.78	36.6929		
3780.27	36.9532		
3780.73	37.227		
3781.22	37.5024		
3781.7	37.7746		
3782.34	38.1116		
3782.83	38.3708		
3783.3	38.6024		
3783.78	38.7637		
3784.26	38.8382		
3784.73	38.8546		
3785.37	38.7877		
3785.86	38.6851		
3786.34	38.5607		
3786.83	38.4398		
3787.3	38.3488		
3787.78	38.1978		
3788.42	37.9454		
3788.9	37.7283		
3789.39	37.4753		
3789.86	37.2456		
3790.5	36.9394		
3790.98	36.7		
3791.47	36.4725		
3791.93	36.2693		
3792.42	36.083		
3792.9	35.9191		
3793.54	35.7254		
3794.03	35.6133		
3794.5	35.5138		
3794.98	35.427		
3795.47	35.3587		
3795.93	35.2728		
3796.57	35.1529		
3797.06	35.0613		
3797.54	34.9799		
3798.03	34.8925		
3798.49	34.817		
3799.14	34.7241		
3799.62	34.6417		
3800.1	34.5859		
3800.57	34.5317		
3801.21	34.4553		
3801.7	34.4055		
3802.18	34.3523		
3802.67	34.294		
3803.14	34.2429		
3803.77	34.1862		
3804.26	34.1537		
3804.74	34.129		
3805.23	34.0846		
3805.7	33.9594		
3806.18	33.8161		
3806.82	33.608		
3807.31	33.4301		
3807.77	33.2558		
3808.26	33.0915		
3808.74	32.9287		
3809.38	32.7229		
3809.87	32.5848		
3810.34	32.4959		
3810.82	32.4905		
3811.31	32.508		
3811.77	32.5694		
3812.41	32.6793		
3812.9	32.7812		
3813.38	32.8844		
3813.87	32.9904		
3814.33	33.1402		
3814.98	33.41		
3815.46	33.6317		
3815.94	33.849		
3816.43	34.0724		
3816.9	34.2897		
3817.38	34.49		
3818.02	34.7397		
3818.51	34.9117		
3818.98	35.0344		
3819.46	35.0971		
3819.94	35.1033		
3820.43	35.0569		
3821.07	34.9653		
3821.54	34.8864		
3822.02	34.8001		
3822.51	34.7067		
3822.97	34.6175		
3823.46	34.5369		
3824.1	34.4263		
3824.58	34.3638		
3825.07	34.3079		
3825.54	34.2595		
3826.02	34.2103		
3826.5	34.171		
3827.15	34.1245		
3827.63	34.0881		
3828.1	34.0586		
3828.58	34.0238		
3829.07	34.002		
3829.71	33.9811		
3830.18	33.97		
3830.66	33.9603		
3831.14	33.9571		
3831.63	33.9521		
3832.1	33.9498		
3832.74	33.9374		
3833.22	33.9321		
3833.71	33.9552		
3834.18	34.3236		
3834.66	34.7317		
3835.14	35.1857		
3835.78	37.5495		
3836.27	37.2939		
3836.74	36.8552		
3837.22	36.6182		
3837.7	36.3742		
3838.35	36.0308		
3838.81	35.805		
3839.3	35.6185		
3839.78	35.4505		
3840.42	35.2634		
3840.91	35.154		
3841.38	35.0637		
3841.86	34.9859		
3842.35	34.9102		
3842.98	34.8354		
3843.47	34.7838		
3843.94	34.7388		
3844.42	34.6934		
3845.06	34.6321		
3845.55	34.5901		
3846.02	34.5467		
3846.5	34.4877		
3846.98	34.422		
3847.62	34.3375		
3848.11	34.271		
3848.58	34.2047		
3849.06	34.1394		
3849.7	34.0548		
3850.19	33.9915		
3850.65	33.9365		
3851.14	33.8757		
3851.62	33.8067		
3852.11	33.7475		
3852.75	33.6832		
3853.22	33.6343		
3853.7	33.5892		
3854.19	33.5514		
3854.83	33.5389		
3855.3	33.5282		
3855.78	33.5117		
3856.26	33.5038		
3856.75	33.4968		
3857.22	33.492		
3857.86	33.4895		
3858.34	33.4854		
3858.82	33.4836		
3859.31	33.4844		
3859.95	33.4928		
3860.42	33.4897		
3860.9	33.498		
3861.39	33.5124		
3861.86	33.5154		
3862.34	33.5219		
3862.98	33.5225		
3863.47	33.529		
3863.95	33.5411		
3864.42	33.5547		
3864.9	33.5675		
3865.39	33.5853		
3866.03	33.5982		
3866.49	33.6044		
3866.98	33.6204		
3867.46	33.6321		
3867.95	33.6397		
3868.42	33.6483		
3869.06	33.6528		
3869.54	33.6609		
3870.03	33.6737		
3870.51	33.6788		
3870.98	33.6849		
3871.62	33.692		
3872.1	33.7045		
3872.59	33.7126		
3873.06	33.7216		
3873.54	33.7343		
3874.02	33.7365		
3874.66	33.7377		
3875.15	33.7296		
3875.62	33.7176		
3876.1	33.7125		
3876.59	33.7078		
3877.06	33.6985		
3877.7	33.6913		
3878.18	33.6824		
3878.66	33.6725		
3879.15	33.6644		
3879.62	33.6517		
3880.1	33.6401		
3880.74	33.626		
3881.23	33.611		
3881.71	33.6036		
3882.18	33.609		
3882.66	33.6097		
3883.15	33.6111		
3883.79	33.6229		
3884.26	33.6188		
3884.74	33.6134		
3885.23	33.6251		
3885.71	33.6313		
3886.35	33.6264		
3886.82	33.6373		
3887.3	33.6429		
3887.79	33.6492		
3888.26	33.6551		
3888.74	33.6643		
3889.38	33.6751		
3889.86	33.6898		
3890.35	33.6874		
3890.82	33.6789		
3891.46	33.6772		
3891.94	33.6676		
3892.43	33.6571		
3892.91	33.652		
3893.38	33.6467		
3893.86	33.63		
3894.35	33.5798		
3894.99	33.4131		
3895.46	33.2561		
3895.94	33.0831		
3896.43	32.8958		
3897.07	32.6491		
3897.55	32.4397		
3898.02	32.2382		
3898.5	32.0416		
3898.99	31.8657		
3899.46	31.6929		
3900.1	31.4755		
3900.58	31.3168		
3901.06	31.17		
3901.55	31.0359		
3902.02	30.9486		
3902.5	30.9401		
3902.99	30.9593		
3903.63	31.0188		
3904.1	31.072		
3904.58	31.1458		
3905.06	31.2375		
3905.55	31.3426		
3906.19	31.4865		
3906.66	31.5873		
3907.14	31.6988		
3907.63	31.813		
3908.27	31.9544		
3908.75	32.0531		
3909.22	32.1451		
3909.7	32.2433		
3910.19	32.3378		
3910.83	32.4597		
3911.3	32.5545		
3911.78	32.6478		
3912.27	32.7455		
3912.75	32.8486		
3913.39	32.9848		
3913.86	33.0772		
3914.34	33.1714		
3914.83	33.2601		
3915.3	33.3448		
3915.78	33.4212		
3916.42	33.5147		
3916.9	33.5765		
3917.39	33.6299		
3917.86	33.6727		
3918.34	33.7164		
3918.98	33.7533		
3919.47	33.7783		
3919.95	33.8042		
3920.42	33.8221		
3920.9	33.8425		
3921.55	33.8636		
3922.03	33.8771		
3922.5	33.8877		
3922.98	33.8947		
3923.47	33.9131		
3924.11	33.9199		
3924.59	33.9231		
3925.06	33.9333		
3925.54	33.9377		
3926.03	33.9369		
3926.67	33.9401		
3927.14	33.9408		
3927.62	33.9262		
3928.11	33.9175		
3928.59	33.9045		
3929.23	33.894		
3929.7	33.8948		
3930.18	33.8942		
3930.67	33.8874		
3931.31	33.87		
3931.78	33.8652		
3932.26	33.8521		
3932.74	33.842		
3933.23	33.8276		
3933.87	33.8197		
3934.34	33.8176		
3934.82	33.8167		
3935.31	33.8146		
3935.79	33.8215		
3936.43	33.8122		
3936.9	33.8064		
3937.39	33.802		
3937.87	33.7995		
3938.34	33.7945		
3938.82	33.7887		
3939.46	33.7848		
3939.95	33.7766		
3940.43	33.7694		
3940.9	33.7635		
3941.38	33.7563		
3941.87	33.7484		
3942.51	33.7437		
3942.98	33.7387		
3943.46	33.7376		
3943.95	33.7354		
3944.43	33.7255		
3944.9	33.7244		
3945.54	33.7156		
3946.02	33.7105		
3946.51	33.7035		
3946.99	33.7005		
3947.46	33.7027		
3948.1	33.699		
3948.58	33.6839		
3949.07	33.6772		
3949.54	33.6775		
3950.02	33.6696		
3950.51	33.6621		
3950.99	33.6699		
3951.63	33.6702		
3952.1	33.6711		
3952.58	33.6783		
3953.07	33.6774		
3953.54	33.6784		
3954.18	33.6775		
3954.66	33.676		
3955.15	33.6691		
3955.63	33.6671		
3956.1	33.6634		
3956.58	33.6652		
3957.22	33.6658		
3957.71	33.6591		
3958.19	33.6592		
3958.66	33.6626		
3959.15	33.6658		
3959.63	33.6714		
3960.27	33.6708		
3960.74	33.6587		
3961.22	33.5058		
3961.71	33.3		
3962.35	33.2448		
3962.83	33.0846		
3963.3	25.563		
3963.78	27.2183		
3964.27	31.0492		
3964.74	32.9223		
3965.38	34.3031		
3965.86	34.9925		
3966.35	35.076		
3966.83	35.0271		
3967.3	35.1862		
3967.94	35.4433		
3968.42	35.674		
3968.91	35.966		
3969.38	36.3058		
3969.86	36.6496		
3970.35	36.957		
3970.99	37.3181		
3971.47	37.5758		
3971.94	37.7962		
3972.42	38.0037		
3972.91	38.1746		
3973.55	38.3545		
3974.03	38.4894		
3974.5	38.6103		
3974.98	38.7234		
3975.47	38.8221		
3976.11	38.9309		
3976.58	39.0102		
3977.06	39.0662		
3977.55	39.1181		
3978.03	39.1681		
3978.67	39.2193		
3979.14	39.26		
3979.62	39.2977		
3980.11	39.3387		
3980.58	39.3743		
3981.06	39.4121		
3981.7	39.4505		
3982.19	39.4868		
3982.67	39.5232		
3983.14	39.5448		
3983.62	39.5675		
3984.26	39.5891		
3984.75	39.6071		
3985.23	39.6242		
3985.7	39.6383		
3986.34	39.6511		
3986.83	39.6634		
3987.31	39.6804		
3987.78	39.6944		
3988.26	39.7081		
3988.9	39.7331		
3989.39	39.7454		
3989.87	39.7499		
3990.34	39.7539		
3990.98	39.7623		
3991.47	39.774		
3991.95	39.7767		
3992.42	39.7787		
3992.9	39.7801		
3993.54	39.7961		
3994.03	39.8161		
3994.51	39.8281		
3994.98	39.8409		
3995.47	39.8474		
3996.1	39.8643		
3996.59	39.8759		
3997.07	39.8823		
3997.54	39.8938		
3998.03	39.9029		
3998.51	39.91		
3999.15	39.9154		
3999.62	39.919		
4000.1	39.9223		
4000.59	39.9229		
4001.07	39.9301		
4001.54	39.933		
4002.18	39.9375		
4002.67	39.9474		
4003.15	39.9554		
4003.62	39.9646		
4004.1	39.9733		
4004.59	39.9895		
4005.23	40.0131		
4005.71	40.0293		
4006.18	40.0396		
4006.66	40.0457		
4007.15	40.0499		
4007.62	40.0506		
4008.26	40.0517		
4008.74	40.058		
