subtracted_X	subtracted_Y	specific_X	specific_Y	blank_X	blank_Y
3863.29	15.84	3230.96	61.517	3230.96	55.51
3863.78	15.707	3231.44	62.514	3231.44	56.486
3864.25	15.581	3231.91	71.351	3231.91	66.048
3864.73	15.461	3232.4	75.122	3232.4	68.755
3865.37	15.32	3232.88	76.564	3232.88	69.326
3865.86	15.219	3233.52	77.519	3233.52	69.901
3866.34	15.131	3234	78.197	3234	70.429
3866.81	15.05	3234.47	78.858	3234.47	70.998
3867.29	15.012	3234.96	79.533	3234.96	71.599
3867.93	15.002	3235.44	80.136	3235.44	72.11
3868.42	15.032	3236.08	80.823	3236.08	72.657
3868.89	15.065	3236.57	81.282	3236.57	73.027
3869.37	15.114	3237.03	81.67	3237.03	73.339
3869.85	15.16	3237.52	81.997	3237.52	73.622
3870.5	15.215	3238	82.272	3238	73.858
3870.98	15.272	3238.47	82.509	3238.47	74.077
3871.45	15.314	3239.11	82.761	3239.11	74.305
3871.93	15.348	3239.6	82.911	3239.6	74.45
3872.42	15.381	3240.08	83.034	3240.08	74.566
3873.06	15.415	3240.57	83.141	3240.57	74.668
3873.54	15.441	3241.03	83.199	3241.03	74.759
3874.01	15.462	3241.52	83.227	3241.52	74.832
3874.5	15.481	3242.16	83.241	3242.16	74.9
3874.98	15.5	3242.64	83.208	3242.64	74.924
3875.62	15.527	3243.11	83.151	3243.11	74.919
3876.09	15.54	3243.6	83.085	3243.6	74.907
3876.57	15.543	3244.08	83.009	3244.08	74.879
3877.06	15.536	3244.56	82.918	3244.56	74.842
3877.54	15.539	3245.21	82.786	3245.21	74.78
3878.18	15.543	3245.67	82.591	3245.67	74.723
3878.65	15.549	3246.16	82.33	3246.16	74.865
3879.13	15.548	3246.64	82.04	3246.64	75.069
3879.62	15.542	3247.28	81.581	3247.28	75.293
3880.09	15.532	3247.75	81.154	3247.75	75.382
3880.73	15.521	3248.24	80.681	3248.24	75.335
3881.21	15.517	3248.72	79.745	3248.72	75.147
3881.7	15.498	3249.2	78.136	3249.2	74.896
3882.18	15.488	3249.84	77.263	3249.84	74.492
3882.65	15.471	3250.31	76.919	3250.31	73.715
3883.13	15.456	3250.8	76.491	3250.8	72.465
3883.77	15.437	3251.28	76.038	3251.28	71.513
3884.26	15.422	3251.77	75.627	3251.77	70.67
3884.74	15.408	3252.24	75.247	3252.24	69.669
3885.21	15.401	3252.72	74.89	3252.72	68.992
3885.7	15.387	3253.36	74.452	3253.36	68.047
3886.18	15.372	3253.84	74.129	3253.84	67.311
3886.82	15.362	3254.31	73.825	3254.31	66.602
3887.29	15.347	3254.8	73.529	3254.8	65.855
3887.77	15.337	3255.28	73.245	3255.28	65.237
3888.26	15.339	3255.76	72.965	3255.76	64.584
3888.74	15.335	3256.41	72.627	3256.41	63.771
3889.21	15.324	3256.87	72.357	3256.87	63.185
3889.69	15.313	3257.36	72.098	3257.36	62.643
3890.33	15.292	3257.84	71.839	3257.84	62.125
3890.82	15.256	3258.33	71.584	3258.33	61.622
3891.29	15.201	3258.95	71.266	3258.95	60.988
3891.77	15.119	3259.44	71	3259.44	60.493
3892.26	15.025	3259.92	70.738	3259.92	60.021
3892.74	14.935	3260.41	70.493	3260.41	59.569
3893.38	14.818	3260.87	70.213	3260.87	59.113
3893.85	14.73	3261.36	69.67	3261.36	58.507
3894.33	14.651	3261.84	69.051	3261.84	57.874
3894.82	14.583	3262.48	68.268	3262.48	57.055
3895.3	14.52	3262.97	66.183	3262.97	53.003
3895.77	14.473	3263.44	62.6	3263.44	46.498
3896.25	14.425	3263.92	60.683	3263.92	43.78
3896.9	14.368	3264.4	59.239	3264.4	42.438
3897.38	14.311	3265.04	57.704	3265.04	41.54
3897.85	14.255	3265.51	56.342	3265.51	40.894
3898.33	14.198	3266	55.426	3266	40.383
3898.82	14.128	3266.48	54.785	3266.48	39.882
3899.46	14.036	3266.97	54.136	3266.97	39.304
3899.94	13.97	3267.43	53.422	3267.43	38.739
3900.41	13.912	3268.07	52.684	3268.07	38.064
3900.9	13.865	3268.56	52.099	3268.56	37.554
3901.38	13.822	3269.04	51.586	3269.04	37.073
3901.85	13.771	3269.51	51.107	3269.51	36.617
3902.49	13.721	3270	50.651	3270	36.189
3902.97	13.702	3270.48	50.205	3270.48	35.76
3903.46	13.697	3271.12	49.653	3271.12	35.225
3903.94	13.688	3271.6	49.232	3271.6	34.824
3904.58	13.674	3272.07	48.838	3272.07	34.446
3905.05	13.666	3272.56	48.473	3272.56	34.091
3905.53	13.661	3273.04	48.114	3273.04	33.752
3906.02	13.665	3273.53	47.763	3273.53	33.421
3906.5	13.685	3274.17	47.339	3274.17	33.013
3906.97	13.705	3274.64	47.024	3274.64	32.71
3907.61	13.735	3275.12	46.737	3275.12	32.429
3908.1	13.768	3275.6	46.462	3275.6	32.154
3908.58	13.807	3276.07	46.189	3276.07	31.893
3909.06	13.848	3276.56	45.962	3276.56	31.626
3909.53	13.888	3277.2	45.559	3277.2	31.218
3910.17	13.956	3277.68	44.946	3277.68	30.621
3910.66	14.011	3278.17	44.237	3278.17	29.848
3911.14	14.057	3278.64	43.6	3278.64	29.114
3911.61	14.1	3279.12	42.904	3279.12	28.393
3912.09	14.131	3279.6	39.788	3279.6	26.047
3912.58	14.153	3280.24	33.166	3280.24	19.866
3913.22	14.176	3280.71	28.453	3280.71	15.192
3913.69	14.194	3281.2	25.439	3281.2	12.155
3914.17	14.21	3281.68	24.072	3281.68	10.439
3914.66	14.23	3282.17	24.371	3282.17	10.477
3915.14	14.241	3282.81	24.954	3282.81	10.949
3915.78	14.253	3283.27	25.34	3283.27	11.281
3916.25	14.267	3283.76	25.814	3283.76	11.661
3916.74	14.283	3284.24	26.752	3284.24	12.332
3917.22	14.297	3284.88	27.695	3284.88	13.304
3917.69	14.31	3285.37	28.666	3285.37	14.277
3918.17	14.318	3285.84	29.328	3285.84	14.875
3918.81	14.331	3286.32	30.004	3286.32	15.625
3919.3	14.346	3286.8	30.637	3286.8	16.307
3919.78	14.347	3287.27	31.27	3287.27	16.945
3920.25	14.35	3287.91	32.109	3287.91	17.75
3920.73	14.351	3288.4	32.751	3288.4	18.32
3921.22	14.348	3288.88	33.241	3288.88	18.733
3921.86	14.337	3289.37	33.607	3289.37	19.033
3922.34	14.329	3289.83	33.842	3289.83	19.221
3922.81	14.32	3290.32	33.963	3290.32	19.307
3923.3	14.31	3290.96	33.979	3290.96	19.291
3923.78	14.307	3291.44	33.866	3291.44	19.17
3924.42	14.311	3291.91	33.699	3291.91	19.019
3924.89	14.313	3292.4	33.476	3292.4	18.838
3925.37	14.307	3293.04	33.129	3293.04	18.577
3925.86	14.301	3293.52	32.837	3293.52	18.372
3926.34	14.303	3294.01	32.556	3294.01	18.176
3926.81	14.297	3294.48	32.277	3294.48	17.981
3927.45	14.282	3294.96	31.999	3294.96	17.794
3927.94	14.272	3295.6	31.649	3295.6	17.554
3928.42	14.267	3296.08	31.379	3296.08	17.365
3928.89	14.257	3296.57	31.128	3296.57	17.19
3929.37	14.241	3297.04	30.881	3297.04	17.017
3929.86	14.226	3297.52	30.636	3297.52	16.847
3930.5	14.218	3298	30.398	3298	16.668
3930.98	14.218	3298.65	30.102	3298.65	16.454
3931.45	14.209	3299.11	29.876	3299.11	16.29
3931.93	14.207	3299.6	29.648	3299.6	16.129
3932.42	14.201	3300.08	29.419	3300.08	15.97
3932.9	14.203	3300.57	29.199	3300.57	15.823
3933.54	14.208	3301.21	28.92	3301.21	15.628
3934.01	14.203	3301.68	28.707	3301.68	15.47
3934.5	14.196	3302.16	28.506	3302.16	15.323
3934.98	14.186	3302.65	28.299	3302.65	15.172
3935.45	14.172	3303.11	28.095	3303.11	15.024
3935.93	14.157	3303.6	27.892	3303.6	14.873
3936.57	14.142	3304.24	27.632	3304.24	14.661
3937.06	14.14	3304.72	27.434	3304.72	14.491
3937.54	14.129	3305.21	27.242	3305.21	14.322
3938.01	14.114	3305.68	27.046	3305.68	14.162
3938.5	14.092	3306.16	26.856	3306.16	13.999
3938.98	14.081	3306.64	26.67	3306.64	13.84
3939.62	14.08	3307.28	26.425	3307.28	13.641
3940.09	14.09	3307.75	26.189	3307.75	13.505
3940.57	14.094	3308.24	25.971	3308.24	13.383
3941.06	14.096	3308.72	25.743	3308.72	13.264
3941.54	14.099	3309.21	25.512	3309.21	13.16
3942.01	14.101	3309.67	25.272	3309.67	13.052
3942.65	14.099	3310.31	24.97	3310.31	12.918
3943.14	14.086	3310.8	24.737	3310.8	12.804
3943.62	14.066	3311.28	24.52	3311.28	12.693
3944.1	14.046	3311.77	24.314	3311.77	12.584
3944.57	14.029	3312.24	24.116	3312.24	12.46
3945.06	13.996	3312.88	23.901	3312.88	12.277
3945.7	13.945	3313.36	23.743	3313.36	12.112
3946.18	13.905	3313.84	23.604	3313.84	11.956
3946.65	13.873	3314.31	23.468	3314.31	11.781
3947.13	13.845	3314.8	23.335	3314.8	11.598
3947.62	13.819	3315.28	23.201	3315.28	11.408
3948.1	13.797	3315.77	23.073	3315.77	11.229
3948.74	13.751	3316.41	22.913	3316.41	10.999
3949.21	13.666	3316.88	22.782	3316.88	10.816
3949.7	13.574	3317.36	22.665	3317.36	10.643
3950.18	13.47	3317.84	22.55	3317.84	10.474
3950.65	13.359	3318.49	22.386	3318.49	10.26
3951.29	13.248	3318.95	22.248	3318.95	10.091
3951.77	13.177	3319.44	22.112	3319.44	9.938
3952.26	13.116	3319.92	21.974	3319.92	9.783
3952.74	13.055	3320.41	21.822	3320.41	9.625
3953.21	13.021	3320.88	21.672	3320.88	9.477
3953.85	12.986	3321.51	21.473	3321.51	9.289
3954.33	12.961	3322	21.313	3322	9.135
3954.82	12.919	3322.48	21.155	3322.48	8.983
3955.3	12.868	3322.97	21.01	3322.97	8.838
3955.77	12.818	3323.44	20.863	3323.44	8.697
3956.26	12.804	3324.08	20.664	3324.08	8.518
3956.9	12.744	3324.56	20.522	3324.56	8.386
3957.38	12.675	3325.05	20.387	3325.05	8.259
3957.85	12.612	3325.51	20.245	3325.51	8.128
3958.33	12.528	3326	20.108	3326	8.005
3958.82	12.429	3326.64	19.955	3326.64	7.853
3959.46	12.295	3327.12	19.832	3327.12	7.724
3959.94	12.175	3327.61	19.703	3327.61	7.6
3960.41	12.046	3328.08	19.592	3328.08	7.483
3960.9	11.899	3328.56	19.485	3328.56	7.365
3961.38	11.746	3329.04	19.379	3329.04	7.249
3962.02	11.524	3329.69	19.228	3329.69	7.103
3962.49	11.34	3330.15	19.108	3330.15	6.986
3962.97	11.156	3330.64	18.99	3330.64	6.871
3963.46	10.974	3331.12	18.87	3331.12	6.757
3963.94	10.799	3331.61	18.75	3331.61	6.644
3964.58	10.592	3332.25	18.6	3332.25	6.506
3965.05	10.446	3332.72	18.475	3332.72	6.398
3965.54	10.313	3333.2	18.35	3333.2	6.292
3966.02	10.209	3333.68	18.232	3333.68	6.184
3966.5	10.126	3334.17	18.108	3334.17	6.072
3966.97	10.062	3334.64	17.992	3334.64	5.97
3967.61	9.99	3335.28	17.856	3335.28	5.851
3968.1	9.947	3335.76	17.77	3335.76	5.795
3968.58	9.898	3336.25	17.698	3336.25	5.776
3969.05	9.856	3336.72	17.652	3336.72	5.797
3969.69	9.82	3337.2	17.632	3337.2	5.853
3970.18	9.802	3337.84	17.623	3337.84	5.957
3970.66	9.791	3338.32	17.643	3338.32	6.061
3971.14	9.775	3338.81	17.684	3338.81	6.165
3971.61	9.766	3339.28	17.734	3339.28	6.279
3972.25	9.751	3339.76	17.785	3339.76	6.389
3972.74	9.746	3340.4	17.864	3340.4	6.529
3973.22	9.74	3340.89	17.935	3340.89	6.637
3973.69	9.736	3341.35	17.999	3341.35	6.73
3974.17	9.734	3341.84	18.069	3341.84	6.82
3974.81	9.727	3342.32	18.135	3342.32	6.908
3975.3	9.721	3342.96	18.211	3342.96	7.018
3975.78	9.718	3343.45	18.257	3343.45	7.096
3976.25	9.719	3343.92	18.3	3343.92	7.172
3976.74	9.72	3344.4	18.315	3344.4	7.242
3977.22	9.722	3344.89	18.306	3344.89	7.288
3977.86	9.716	3345.52	18.294	3345.52	7.349
3978.33	9.724	3345.99	18.285	3345.99	7.407
3978.81	9.731	3346.48	18.275	3346.48	7.468
3979.3	9.735	3346.96	18.292	3346.96	7.552
3979.78	9.742	3347.45	18.321	3347.45	7.637
3980.42	9.731	3347.92	18.367	3347.92	7.73
3980.89	9.717	3348.56	18.439	3348.56	7.845
3981.38	9.704	3349.04	18.501	3349.04	7.922
3981.86	9.683	3349.52	18.552	3349.52	7.977
3982.34	9.657	3350.01	18.586	3350.01	8.006
3982.97	9.633	3350.48	18.601	3350.48	8.02
3983.45	9.619	3351.12	18.58	3351.12	7.99
3983.94	9.605	3351.6	18.523	3351.6	7.935
3984.42	9.59	3352.09	18.443	3352.09	7.853
3985.06	9.576	3352.55	18.348	3352.55	7.745
3985.53	9.571	3353.04	18.246	3353.04	7.625
3986.01	9.568	3353.68	18.092	3353.68	7.437
3986.5	9.572	3354.16	17.953	3354.16	7.264
3986.98	9.581	3354.65	17.811	3354.65	7.088
3987.62	9.58	3355.12	17.645	3355.12	6.904
3988.09	9.594	3355.6	17.478	3355.6	6.714
3988.58	9.598	3356.08	17.313	3356.08	6.525
3989.06	9.603	3356.73	17.097	3356.73	6.275
3989.53	9.618	3357.2	16.921	3357.2	6.075
3990.17	9.63	3357.68	16.753	3357.68	5.885
3990.66	9.637	3358.16	16.572	3358.16	5.689
3991.14	9.642	3358.65	16.393	3358.65	5.497
3991.62	9.641	3359.29	16.147	3359.29	5.248
3992.26	9.639	3359.76	15.961	3359.76	5.052
3992.73	9.638	3360.24	15.784	3360.24	4.863
3993.22	9.639	3360.73	15.607	3360.73	4.684
3993.7	9.638	3361.21	15.438	3361.21	4.504
3994.17	9.638	3361.68	15.278	3361.68	4.33
3994.81	9.625	3362.16	15.131	3362.16	4.158
3995.29	9.615	3362.8	14.956	3362.8	3.943
3995.78	9.602	3363.29	14.818	3363.29	3.775
3996.26	9.578	3363.76	14.687	3363.76	3.619
3996.9	9.548	3364.24	14.569	3364.24	3.472
3997.37	9.53	3364.72	14.443	3364.72	3.33
3997.86	9.512	3365.21	14.318	3365.21	3.194
3998.34	9.5	3365.85	14.156	3365.85	3.033
3998.82	9.493	3366.32	14.034	3366.32	2.911
3999.29	9.483	3366.8	13.916	3366.8	2.803
3999.93	9.465	3367.29	13.799	3367.29	2.698
4000.42	9.457	3367.93	13.652	3367.93	2.576
4000.9	9.454	3368.4	13.541	3368.4	2.486
4001.37	9.444	3368.88	13.43	3368.88	2.394
4001.85	9.429	3369.36	13.326	3369.36	2.304
4002.5	9.422	3369.85	13.231	3369.85	2.216
4002.98	9.407	3370.32	13.143	3370.32	2.126
4003.46	9.389	3370.96	13.04	3370.96	2.023
4003.93	9.379	3371.44	12.965	3371.44	1.946
4004.42	9.368	3371.93	12.898	3371.93	1.874
4005.06	9.352	3372.41	12.825	3372.41	1.803
4005.54	9.331	3373.03	12.735	3373.03	1.704
4006.01	9.313	3373.52	12.665	3373.52	1.629
4006.5	9.288	3374	12.596	3374	1.559
4006.98	9.259	3374.49	12.519	3374.49	1.485
4007.62	9.239	3374.96	12.45	3374.96	1.417
4008.1	9.229	3375.44	12.388	3375.44	1.359
4008.57	9.222	3376.08	12.302	3376.08	1.279
4009.06	9.221	3376.56	12.24	3376.56	1.226
4009.7	9.222	3377.05	12.183	3377.05	1.177
4010.18	9.231	3377.52	12.122	3377.52	1.13
4010.65	9.246	3378	12.061	3378	1.086
4011.13	9.252	3378.49	12.003	3378.49	1.045
4011.62	9.246	3379.13	11.93	3379.13	0.988
4012.26	9.241	3379.6	11.869	3379.6	0.941
4012.74	9.228	3380.08	11.817	3380.08	0.898
4013.21	9.213	3380.56	11.755	3380.56	0.851
4013.7	9.212	3381.05	11.696	3381.05	0.808
4014.34	9.231	3381.69	11.638	3381.69	0.761
4014.82	9.424	3382.16	11.59	3382.16	0.723
4015.3	9.537	3382.64	11.534	3382.64	0.687
4015.77	9.492	3383.13	11.478	3383.13	0.653
4016.26	15.462	3383.61	11.421	3383.61	0.615
4016.74	119.081	3384.08	11.359	3384.08	0.576
4017.38	104.364	3384.72	11.282	3384.72	0.532
4017.85	54.526	3385.2	11.224	3385.2	0.499
4018.34	-4.458	3385.69	11.17	3385.69	0.47
4018.82	-4.904	3386.16	11.117	3386.16	0.442
4019.3	1.338	3386.64	11.07	3386.64	0.415
4019.77	4.227	3387.13	11.024	3387.13	0.385
4020.41	5.904	3387.77	10.969	3387.77	0.351
4020.9	7.038	3388.25	10.93	3388.25	0.328
4021.38	8.003	3388.72	10.905	3388.72	0.314
4021.85	8.196	3389.2	10.888	3389.2	0.299
4022.33	8.255	3389.69	10.873	3389.69	0.277
4022.82	8.226	3390.33	10.85	3390.33	0.25
4023.46	8.362	3390.8	10.83	3390.8	0.219
4023.94	8.47	3391.28	10.808	3391.28	0.19
4024.41	8.58	3391.76	10.793	3391.76	0.159
4024.9	8.696	3392.25	10.78	3392.25	0.133
4025.38	8.805	3392.72	10.768	3392.72	0.106
4026.02	8.939	3393.36	10.759	3393.36	0.07
4026.51	9.046	3393.84	10.727	3393.84	0.061
4026.97	9.149	3394.33	10.675	3394.33	0.072
4027.46	9.247	3394.81	10.611	3394.81	0.094
4027.94	9.349	3395.28	10.53	3395.28	0.116
4028.58	9.501	3395.76	10.387	3395.76	0.075
4029.05	9.61	3396.25	10.195	3396.25	-0.025
4029.54	9.72	3396.89	9.89	3396.89	-0.224
4030.02	9.829	3397.36	9.628	3397.36	-0.422
4030.5	9.936	3397.84	9.388	3397.84	-0.602
4031.15	10.07	3398.33	9.176	3398.33	-0.76
4031.61	10.191	3398.81	9.003	3398.81	-0.886
4032.1	10.298	3399.28	8.859	3399.28	-0.977
4032.58	10.399	3399.92	8.756	3399.92	-1.011
4033.05	10.487	3400.4	8.76	3400.4	-0.956
4033.53	10.569	3400.89	8.859	3400.89	-0.851
4034.18	10.67	3401.36	9.019	3401.36	-0.677
4034.66	10.76	3401.84	9.215	3401.84	-0.451
4035.14	10.838	3402.48	9.542	3402.48	-0.078
4035.61	10.914	3402.97	9.86	3402.97	0.279
4036.1	10.985	3403.45	10.176	3403.45	0.649
4036.74	11.091	3403.92	10.513	3403.92	1.053
4037.22	11.176	3404.4	10.85	3404.4	1.468
4037.69	11.258	3404.89	11.182	3404.89	1.902
4038.18	11.349	3405.53	11.579	3405.53	2.472
4038.66	11.447	3406	11.867	3406	2.912
4039.3	11.555	3406.48	12.116	3406.48	3.322
4039.78	11.644	3406.96	12.331	3406.96	3.703
4040.25	11.732	3407.45	12.519	3407.45	4.066
4040.74	11.824	3407.92	12.688	3407.92	4.414
4041.22	11.915	3408.56	12.888	3408.56	4.837
4041.86	12.032	3409.04	13.02	3409.04	5.141
4042.35	12.126	3409.53	13.13	3409.53	5.417
4042.81	12.215	3410.01	13.229	3410.01	5.667
4043.3	12.305	3410.48	13.331	3410.48	5.899
4043.78	12.394	3411.12	13.455	3411.12	6.181
4044.42	12.503	3411.6	13.547	3411.6	6.378
4044.89	12.584	3412.09	13.628	3412.09	6.546
4045.38	12.658	3412.56	13.709	3412.56	6.697
4045.86	12.728	3413.04	13.779	3413.04	6.826
4046.5	12.836	3413.52	13.857	3413.52	6.951
4046.99	12.926	3414.17	13.945	3414.17	7.088
4047.45	13.014	3414.65	14.013	3414.65	7.188
4047.94	13.11	3415.12	14.071	3415.12	7.268
4048.42	13.202	3415.6	14.124	3415.6	7.342
4049.06	13.321	3416.09	14.17	3416.09	7.41
4049.53	13.427	3416.73	14.214	3416.73	7.486
4050.02	13.521	3417.2	14.241	3417.2	7.54
4050.5	13.618	3417.68	14.265	3417.68	7.582
4050.98	13.718	3418.17	14.284	3418.17	7.621
4051.45	13.817	3418.65	14.305	3418.65	7.654
4052.09	13.932	3419.29	14.324	3419.29	7.685
4052.58	14.017	3419.76	14.334	3419.76	7.708
4053.06	14.099	3420.24	14.35	3420.24	7.743
4053.55	14.178	3420.73	14.369	3420.73	7.778
4054.01	14.259	3421.21	14.384	3421.21	7.81
4054.5	14.347	3421.85	14.405	3421.85	7.854
4054.98	14.432	3422.32	14.427	3422.32	7.885
4055.62	14.533	3422.8	14.445	3422.8	7.913
4056.09	14.621	3423.29	14.468	3423.29	7.938
4056.58	14.699	3423.76	14.493	3423.76	7.97
4057.06	14.781	3424.24	14.518	3424.24	7.99
4057.54	14.865	3424.88	14.56	3424.88	8.019
4058.19	14.973	3425.37	14.589	3425.37	8.035
4058.66	15.053	3425.85	14.62	3425.85	8.043
4059.14	15.134	3426.32	14.644	3426.32	8.047
4059.62	15.224	3426.8	14.672	3426.8	8.051
4060.09	15.316	3427.44	14.709	3427.44	8.059
4060.58	15.415	3427.93	14.742	3427.93	8.062
4061.22	15.534	3428.4	14.766	3428.4	8.065
4061.7	15.63	3428.88	14.793	3428.88	8.063
4062.19	15.725	3429.36	14.821	3429.36	8.062
4062.65	15.814	3429.85	14.849	3429.85	8.063
4063.14	15.902	3430.49	14.864	3430.49	8.069
4063.62	15.993	3430.96	14.879	3430.96	8.073
4064.26	16.11	3431.44	14.895	3431.44	8.082
4064.75	16.189	3431.93	14.906	3431.93	8.089
4065.22	16.271	3432.41	14.91	3432.41	8.097
4065.7	16.353	3433.04	14.909	3433.04	8.109
4066.18	16.438	3433.52	14.906	3433.52	8.117
4066.82	16.541	3434	14.903	3434	8.121
4067.29	16.623	3434.49	14.896	3434.49	8.121
4067.78	16.696	3434.96	14.904	3434.96	8.126
4068.26	16.77	3435.44	14.913	3435.44	8.132
4068.75	16.847	3436.08	14.924	3436.08	8.144
4069.39	16.942	3436.57	14.934	3436.57	8.152
4069.85	17.018	3437.05	14.957	3437.05	8.164
4070.34	17.096	3437.52	14.973	3437.52	8.171
4070.82	17.173	3438	14.988	3438	8.176
4071.29	17.254	3438.64	15.013	3438.64	8.181
4071.78	17.336	3439.13	15.023	3439.13	8.178
4072.42	17.437	3439.6	15.033	3439.6	8.183
4072.9	17.524	3440.08	15.044	3440.08	8.186
4073.39	17.602	3440.57	15.048	3440.57	8.189
4073.85	17.697	3441.05	15.052	3441.05	8.191
4074.34	17.789	3441.69	15.058	3441.69	8.199
4074.98	17.901	3442.16	15.06	3442.16	8.217
4075.46	17.983	3442.64	15.064	3442.64	8.232
4075.93	18.073	3443.13	15.072	3443.13	8.252
4076.42	18.159	3443.77	15.062	3443.77	8.273
4076.9	18.239	3444.24	15.063	3444.24	8.29
4077.54	18.347	3444.72	15.058	3444.72	8.304
4078.02	18.435	3445.21	15.061	3445.21	8.317
4078.49	18.524	3445.69	15.07	3445.69	8.334
4078.98	18.619	3446.16	15.078	3446.16	8.348
4079.46	18.72	3446.8	15.095	3446.8	8.364
4079.95	18.822	3447.28	15.12	3447.28	8.382
4080.59	18.949	3447.77	15.14	3447.77	8.393
4081.05	19.054	3448.25	15.163	3448.25	8.397
4081.54	19.149	3448.72	15.18	3448.72	8.412
4082.02	19.246	3449.2	15.191	3449.2	8.425
4082.49	19.348	3449.84	15.206	3449.84	8.434
4083.13	19.47	3450.33	15.221	3450.33	8.442
4083.62	19.563	3450.8	15.243	3450.8	8.452
4084.1	19.653	3451.28	15.255	3451.28	8.464
4084.59	19.751	3451.77	15.265	3451.77	8.473
4085.23	19.869	3452.25	15.263	3452.25	8.485
4085.7	19.964	3452.89	15.255	3452.89	8.508
4086.18	20.053	3453.36	15.247	3453.36	8.525
4086.66	20.14	3453.84	15.24	3453.84	8.543
4087.13	20.233	3454.33	15.236	3454.33	8.553
4087.62	20.329	3454.97	15.233	3454.97	8.57
4088.1	20.428	3455.44	15.236	3455.44	8.591
4088.74	20.546	3455.92	15.243	3455.92	8.612
4089.23	20.638	3456.41	15.256	3456.41	8.632
4089.69	20.729	3456.89	15.276	3456.89	8.65
4090.18	20.818	3457.36	15.301	3457.36	8.666
4090.66	20.9	3458	15.338	3458	8.678
4091.3	21.011	3458.48	15.353	3458.48	8.66
4091.79	21.098	3458.97	15.361	3458.97	8.57
4092.26	21.175	3459.45	15.35	3459.45	8.189
4092.74	21.255	3459.92	15.286	3459.92	7.782
4093.23	21.342	3460.56	14.868	3460.56	6.86
4093.86	21.45	3461.04	14.398	3461.04	-94.334
4094.33	21.53	3461.53	13.991	3461.53	-139.831
4094.82	21.605	3462	-13.376	3462	-110.824
4095.3	21.686	3462.48	-72.531	3462.48	-42.383
4095.79	21.769	3463.12	-90.605	3463.12	-12.622
4096.43	21.868	3463.61	-74.105	3463.61	-0.83
4096.9	21.937	3464.09	-38.848	3464.09	3.572
4097.38	22.01	3464.56	-14.865	3464.56	5.12
4097.86	22.078	3465.04	-0.873	3465.04	5.46
4098.5	22.169	3465.53	6.261	3465.53	5.369
4098.97	22.241	3466.17	10.149	3466.17	5.277
4099.46	22.309	3466.64	12.06	3466.64	5.379
4099.94	22.382	3467.12	12.125	3467.12	5.432
4100.43	22.461	3467.61	12.058	3467.61	5.446
4101.07	22.549	3468.09	12.015	3468.09	5.43
4101.54	22.616	3468.73	12.159	3468.73	5.375
4102.02	22.682	3469.2	12.237	3469.2	5.301
4102.5	22.743	3469.68	12.281	3469.68	5.218
4102.97	22.807	3470.17	12.301	3470.17	5.121
4103.61	22.894	3470.65	12.302	3470.65	5.006
4104.1	22.967	3471.12	12.288	3471.12	4.886
4104.58	23.036	3471.76	12.258	3471.76	4.734
4105.06	23.109	3472.25	12.215	3472.25	4.608
4105.71	23.203	3472.73	12.166	3472.73	4.484
4106.17	23.28	3473.2	12.107	3473.2	4.361
4106.66	23.363	3473.68	12.029	3473.68	4.235
4107.14	23.435	3474.17	11.947	3474.17	4.101
4107.63	23.499	3474.81	11.842	3474.81	3.936
4108.25	23.581	3475.29	11.751	3475.29	3.816
4108.74	23.655	3475.76	11.662	3475.76	3.698
4109.22	23.735	3476.25	11.577	3476.25	3.585
4109.71	23.808	3476.73	11.5	3476.73	3.479
4110.17	23.888	3477.37	11.403	3477.37	3.349
4110.66	23.973	3477.84	11.335	3477.84	3.249
4111.3	24.088	3478.32	11.274	3478.32	3.154
4111.78	24.179	3478.81	11.222	3478.81	3.063
4112.27	24.271	3479.29	11.173	3479.29	2.971
4112.74	24.362	3479.76	11.127	3479.76	2.879
4113.22	24.452	3480.4	11.075	3480.4	2.764
4113.7	24.542	3480.88	11.048	3480.88	2.686
4114.35	24.656	3481.37	11.023	3481.37	2.608
4114.81	24.735	3481.85	10.994	3481.85	2.533
4115.3	24.811	3482.32	10.967	3482.32	2.461
4115.78	24.886	3482.81	10.946	3482.81	2.395
4116.27	24.962	3483.45	10.923	3483.45	2.312
4116.91	25.063	3483.93	10.906	3483.93	2.251
4117.38	25.148	3484.4	10.889	3484.4	2.191
4117.86	25.232	3484.88	10.874	3484.88	2.133
4118.34	25.31	3485.37	10.867	3485.37	2.081
4118.83	25.389	3485.85	10.868	3485.85	2.034
4119.3	25.462	3486.49	10.859	3486.49	1.972
4119.94	25.554	3486.96	10.853	3486.96	1.923
4120.42	25.623	3487.45	10.843	3487.45	1.878
4120.9	25.707	3487.93	10.828	3487.93	1.823
4121.37	25.801	3488.4	10.823	3488.4	1.772
4121.86	25.891	3488.88	10.819	3488.88	1.723
4122.34	25.982	3489.52	10.812	3489.52	1.664
4122.98	26.097	3490.01	10.818	3490.01	1.623
4123.47	26.175	3490.49	10.831	3490.49	1.581
4123.94	26.254	3490.96	10.85	3490.96	1.546
4124.42	26.329	3491.44	10.863	3491.44	1.512
4125.06	26.406	3491.93	10.875	3491.93	1.478
4125.54	26.463	3492.57	10.903	3492.57	1.437
4126.01	26.513	3493.04	10.935	3493.04	1.409
4126.5	26.553	3493.52	10.964	3493.52	1.374
4126.98	26.597	3494.01	11.003	3494.01	1.344
