Scrubber 2.00 Method File
15:59:29   2021/04/27

RowCount: 1

Rows:	1
Cols:	 1
Grid:
 0u

Analytes: 1
 1	-1.00	Her1 8aza	1
 1

Input data:
210413 16:14 Fc=24 - 1_X	210413 16:14 Fc=24 - 1_Y
466.734	1.367
467.218	1.371
467.687	1.372
468.171	1.374
468.655	1.374
469.140	1.366
469.780	1.363
470.249	1.357
470.733	1.348
471.217	1.340
471.858	1.333
472.326	1.325
472.811	1.316
473.295	1.305
473.779	1.291
474.420	1.266
474.888	1.241
475.373	1.221
475.857	1.200
476.341	1.181
476.966	1.165
477.450	1.161
477.934	1.155
478.419	1.156
478.887	1.156
479.372	1.153
480.012	1.151
480.496	1.148
480.981	1.149
481.449	1.141
481.934	1.137
482.574	1.130
483.058	1.125
483.527	1.121
484.011	1.127
484.495	1.128
485.136	1.127
485.620	1.126
486.089	1.119
486.573	1.111
487.057	1.101
487.698	1.083
488.166	1.071
488.651	1.052
489.135	1.031
489.619	1.013
490.088	0.992
490.728	0.968
491.213	0.956
491.697	0.941
492.181	0.922
492.650	0.911
493.290	0.902
493.775	0.901
494.259	0.902
494.727	0.907
495.212	0.915
495.852	0.929
496.336	0.938
496.821	0.945
497.289	0.950
497.774	0.949
498.258	0.934
498.898	0.914
499.367	0.891
499.851	0.862
500.335	0.830
500.820	0.796
501.460	0.750
501.929	0.710
502.413	0.685
502.897	0.665
503.382	0.643
503.850	0.625
504.491	0.609
504.975	0.596
505.459	0.592
505.928	0.596
506.412	0.603
506.896	0.615
507.537	0.624
508.021	0.641
508.490	0.659
508.974	0.673
509.458	0.684
510.099	0.694
510.567	0.696
511.052	0.695
511.536	0.690
512.020	0.685
512.489	0.683
513.129	0.679
513.614	0.677
514.098	0.673
514.582	0.665
515.051	0.656
515.535	0.656
516.019	0.651
516.660	0.650
517.128	0.652
517.613	0.648
518.097	0.641
518.737	0.638
519.222	0.634
519.690	0.632
520.175	0.631
520.659	0.621
521.127	0.619
521.768	0.626
522.252	0.629
522.736	0.629
523.221	0.638
523.689	0.644
524.174	0.646
524.814	0.650
525.298	0.654
525.767	0.651
526.251	0.648
526.735	0.647
527.220	0.638
527.860	0.620
528.329	0.599
528.813	0.579
529.297	0.562
529.782	0.543
530.250	0.534
530.891	0.524
531.375	0.524
531.859	0.517
532.328	0.517
532.812	0.519
533.296	0.524
533.937	0.528
534.421	0.531
534.890	0.534
535.374	0.531
535.858	0.520
536.499	0.508
536.967	0.498
537.452	0.490
537.936	0.489
538.420	0.488
539.061	0.488
539.529	0.492
540.014	0.493
540.498	0.499
540.982	0.504
541.451	0.508
542.091	0.513
542.575	0.523
543.060	0.528
543.528	0.535
544.013	0.544
544.653	0.558
545.137	0.563
545.622	0.565
546.090	0.565
546.575	0.566
547.059	0.564
547.699	0.568
548.168	0.582
548.652	0.590
549.136	0.585
549.621	0.573
550.261	0.551
550.730	0.532
551.214	0.505
551.698	0.471
552.183	0.433
552.823	0.373
553.292	0.331
553.776	0.283
554.260	0.237
554.729	0.194
555.369	0.131
555.854	0.082
556.338	0.042
556.822	0.000
557.291	-0.057
557.775	-0.121
558.415	-0.188
558.900	-0.209
559.368	-0.196
559.853	-0.133
560.337	-0.017
560.821	0.147
561.462	0.439
561.930	0.745
562.415	1.094
562.899	1.489
563.539	2.062
564.008	2.567
564.492	3.073
564.976	3.592
565.461	4.131
565.929	4.676
566.570	5.377
567.054	5.942
567.538	6.484
568.023	7.028
568.491	7.559
568.975	8.077
569.616	8.725
570.100	9.215
570.569	9.672
571.053	10.118
571.694	10.678
572.178	11.098
572.662	11.493
573.131	11.867
573.615	12.229
574.099	12.621
574.740	13.339
575.208	14.052
575.693	14.780
576.177	15.544
576.661	16.461
577.302	18.312
577.770	19.410
578.255	20.001
578.739	20.493
579.223	20.991
579.692	21.415
580.332	21.867
580.816	22.153
581.301	22.394
581.769	22.591
582.254	22.753
582.738	22.892
583.378	23.034
583.863	23.130
584.331	23.206
584.815	23.270
585.300	23.324
585.940	23.375
586.409	23.405
586.893	23.440
587.377	23.472
587.862	23.506
588.502	23.546
588.971	23.575
589.455	23.644
589.939	23.934
590.424	24.333
590.892	24.740
591.376	25.117
592.017	25.468
592.501	25.614
592.970	25.643
593.454	25.578
594.095	25.360
594.579	25.054
595.063	24.712
595.532	24.323
596.016	23.909
596.500	23.489
597.141	22.938
597.609	22.500
598.094	22.090
598.578	21.695
599.062	21.286
599.531	20.860
600.171	20.316
600.655	19.856
601.140	19.364
601.624	18.705
602.093	17.879
602.733	16.643
603.217	15.575
603.702	14.545
604.170	13.538
604.655	12.573
605.139	11.546
605.779	10.083
606.264	8.988
606.732	7.968
607.216	6.928
607.701	5.862
608.341	4.569
608.810	3.614
609.294	2.837
609.778	2.125
610.263	1.478
610.731	0.888
611.372	0.193
611.856	-0.285
612.340	-0.716
612.809	-1.106
613.293	-1.456
613.934	-1.877
614.418	-2.183
614.902	-2.447
615.371	-2.686
615.855	-2.909
616.339	-3.115
616.980	-3.351
617.464	-3.512
617.933	-3.649
618.417	-3.763
618.901	-3.860
619.542	-3.975
620.010	-4.051
620.495	-4.139
620.979	-4.200
621.463	-4.315
622.104	-4.598
622.572	-4.915
623.056	-5.284
623.541	-5.703
